Disposition Score,Not Transit-Like FPF,Stellar Eclipse FPF,Centroid Offset FPF,Ephemeris Contamination FPF,Impact Parameter Lower,Planetary Radius,Stellar Effective Temperature,Stellar Surface Gravity Lower,Disposition Using Kepler Data
0.113,0,0,0,0,-0.003,1.81,6626.0,-0.182,0
0.0,1,0,0,1,-0.386,0.5,6168.0,-0.125,1
0.0,0,0,1,1,-0.455,0.91,6090.0,-0.232,1
0.0,0,1,0,0,-0.003,61.88,6507.0,-0.188,1
0.0,1,0,0,1,-0.504,0.94,6862.0,-0.108,1
0.0,1,0,0,0,-0.013,106.84,6700.0,-0.116,1
0.0,0,1,0,0,-0.035,49.22,5955.0,-0.213,1
0.6872332428153444,0,0,0,0,-0.003,62.03896148446192,7039.6030685972255,-0.234,0
0.0,0,1,0,0,-0.004,74.87,5539.0,-0.105,1
1.0691322797452665,0,0,0,0,-0.3618,0.69,5992.0,-0.098,0
0.0,0,1,0,1,-0.013,75.54,5780.0,-0.21,1
0.0,0,1,0,0,-0.001,45.2,5807.0,-0.159,1
0.0,1,0,0,0,-0.001,52.8,5226.0,-0.258,1
0.998,0,0,0,0,-0.153,1.14,6106.0,-0.2,0
0.0,1,0,0,0,-0.257,0.96,6175.0,-0.159,1
0.889,0,0,0,0,-0.404,2.48,5826.0,-0.108,0
0.5580759168913443,0,0,0,0,-0.0479,2.12,5618.0,-0.034,0
0.0,0,1,0,0,-0.007,55.3,5618.0,-0.152,1
0.0,0,1,0,0,-0.021,64.66,6154.0,-0.105,1
0.0,0,1,0,0,-0.005,34.62,5761.0,-0.176,1
0.7368595674094289,0,0,0,0,-0.2179,0.83,5533.0,-0.071,0
1.0,0,0,0,0,-0.442,0.95,3236.0,-0.05,0
0.0,0,0,0,1,-0.5076,0.4,5799.0,-0.028,1
0.0,1,0,0,1,-0.463,0.91,6165.0,-0.21,1
0.0,0,1,0,0,-0.045,67.24,6826.0,-0.21,1
0.0,1,0,0,1,-0.369,0.62,6398.0,-0.138,1
0.6789554971476217,0,0,1,1,-0.429,1.13,6300.0,-0.07,1
0.057,0,0,1,0,-0.499,0.74,5402.0,-0.077,1
0.945,0,0,0,0,-0.029,1.09,5515.0,-0.112,0
0.994,0,0,0,0,-0.362,0.7,5560.0,-0.108,0
0.0,0,1,0,0,-0.038,50.48,6469.0,-0.202,1
0.0,0,1,0,0,-0.061,29.17,5112.0,-0.048,1
0.0,0,1,0,0,-0.001,52.42,6327.0,-0.19,1
0.002,0,1,0,0,-0.024,140.23,7970.0,-0.105,1
0.0,0,1,0,0,-0.009,95.83,6338.0,-0.18,1
0.0,1,0,1,0,-0.429,2.89,6240.0,-0.111,1
0.0,0,1,0,1,-0.448,1.0,5222.0,-0.091,1
0.3047351196503024,0,0,0,0,-0.2661,1.74,6088.0,-0.148,0
0.0,1,0,0,0,-0.343,0.76,7693.0,-0.17,1
0.658,0,1,0,0,-0.009,21.11,6081.0,-0.15,1
0.0,0,1,0,0,-0.006,58.19,5306.0,-0.259,1
0.742,0,0,0,0,-0.474,2.16,5749.0,-0.098,0
0.0,0,0,0,1,-0.145,14.47,5941.0,-0.213,1
0.934,0,0,0,0,-0.112,0.79,5927.0,-0.098,0
0.705,0,1,0,0,-0.017,11.04,4893.0,-0.035,0
0.0,0,1,0,0,-0.061,50.23,5481.0,-0.136,1
0.0,0,1,0,0,-0.109,71.9,5791.0,-0.183,1
0.0,1,0,0,0,-0.504,1.26,7141.0,-0.225,1
0.0,1,0,0,0,-0.3281,1.17,6033.944704213573,-0.115,1
0.274,0,0,0,0,-0.329,1.83,5877.0,-0.1,0
0.0,0,1,0,0,-0.001,27.38,5911.0,-0.186,1
0.025,1,0,0,0,-0.51,2.11,5668.0,-0.196,1
0.8898713294810914,0,0,1,0,-0.4876,3.1,4976.0,-0.169,1
0.0,0,1,0,0,-0.057,26.43,3887.0,-0.038,1
0.0,1,0,0,0,-0.019,90.32,6688.089491388751,-0.046,1
0.0,0,1,0,0,-0.066,68.58,6496.0,-0.116,1
0.0,1,0,0,0,-0.14,89.22,8851.0,-0.155,1
0.0,0,1,0,0,-0.059,618.37,5210.0,-0.145,1
0.0,0,1,0,0,-0.006,64.42,5492.0,-0.176,1
0.943,0,0,0,0,-0.226,1.09,5183.0,-0.078,0
0.0,0,1,0,0,-0.043,43.95,6134.0,-0.208,1
0.0,0,1,0,0,-0.001,47.06,5541.0,-0.096,1
0.0,0,1,0,0,-0.745,134.45,5273.0,-0.21,1
0.0,1,0,0,0,1.28541731418411,25.54,6407.129592932218,-0.279,1
0.0,0,1,1,0,-0.199,30.32,5157.0,-0.144,1
0.0,0,1,0,0,-0.059,188.55,5146.0,-0.218,1
0.0,0,0,1,0,-0.318,1.03,5414.0,-0.096,1
0.0,0,1,0,0,-0.169,42.98,5461.0,-0.137,1
0.0,0,1,0,0,-0.011,35.68,4675.0,-0.025,1
0.935,0,0,0,0,-0.066,0.99,5633.0,-0.113,0
0.0,0,0,1,1,-0.404,1.13,5576.0,-0.101,1
0.553,0,0,0,0,-0.003,1.38,5911.0,-0.204,0
1.0,0,0,0,0,-0.408,0.84,4889.0,-0.059,0
0.814,0,0,0,0,-0.001,2.84,5533.0,-0.112,0
0.997,0,0,0,0,-0.05,1.44,5566.0,-0.108,0
0.4249878633628094,0,0,0,0,-0.1967,0.78,5912.0,-0.082,0
0.866,0,0,0,0,-0.572,1.85,6120.0,-0.133,0
0.0,1,0,1,1,-0.097,216.31,4850.0,-0.164,1
0.5302139736857493,1,0,0,0,-0.2955,0.65,6192.0,-0.21,1
0.0,0,0,1,0,-0.458,1.05,4606.0,-0.028,1
0.0,0,1,0,0,-0.069,88.56,5751.0,-0.09,1
0.0,0,1,0,0,-0.015,49.38,5269.0,-0.33,1
0.0,0,1,1,0,-0.087,49.08,5869.0,-0.099,1
0.0,0,1,0,0,-0.118,43.47,5551.0,-0.15,1
0.88,0,0,0,0,-0.286,1.16,5955.0,-0.212,0
0.4338865703920641,0,0,1,1,-0.0833,0.94,5966.0,-0.043,1
0.0,0,1,1,0,-0.053,49.63,6484.0,-0.18,1
0.7139986650092656,1,0,0,0,-0.217,1.53,6032.0,-0.039,1
0.0,0,1,0,0,-0.007,112.24,6300.0,-0.114,1
0.7980920077302704,0,0,0,0,-0.4924,1.34,5319.0,-0.082,0
0.0,1,0,0,0,0.0079969738102467,395.51451936544606,5601.494925353898,-0.105,1
0.0,0,1,0,0,-0.017,68.69,6225.0,-0.204,1
0.0,0,1,0,0,-0.026,12.44,5370.0,-0.052,1
0.0,1,0,1,0,-0.268,19.94,4507.0,-0.033,1
0.968,0,0,0,0,-0.463,1.62,5931.0,-0.181,0
0.0,0,1,0,0,-0.004,41.58,5143.0,-0.072,1
0.004,0,1,0,0,-0.019,93.1,6567.0,-0.141,1
0.7422954904161363,1,0,0,0,-37.53,200346.0,5015.0,-0.03,1
0.5620658385910975,0,0,0,0,-0.5252,2.39,6865.0,-0.474,0
0.0,0,1,0,0,-0.004,205.64,8615.0,-0.108,1
0.0,0,0,1,1,-0.069,1.13,6534.0,-0.112,1
0.0,0,1,0,0,-0.001,68.05,6237.0,-0.126,1
0.0,1,0,0,0,-0.004,164.02,6047.0,-0.18,1
0.0,0,1,0,0,-0.001,67.76,5955.0,-0.203,1
0.0,0,1,0,0,-0.025,48.86,6038.0,-0.192,1
0.646,0,0,0,0,-0.584,1.11,5103.0,-0.077,0
0.0,0,1,0,0,-0.114,299.87,5838.0,-0.135,1
0.0,0,1,1,0,-0.035,18.65,4555.0,-0.098,1
0.0,0,1,0,0,-0.004,77.1,4938.0,-0.101,1
0.0,0,1,0,0,-0.004,97.12,6143.0,-0.116,1
0.0,1,0,0,0,0.4992769316393276,352.81480565605744,6406.040553391352,-0.111,1
0.0,0,1,0,0,-0.019,128.15,8051.0,-0.122,1
0.0,0,1,0,0,-0.004,61.52,6156.0,-0.208,1
0.0,0,0,0,1,-0.404,0.7,6025.0,-0.187,1
0.8464291311723461,0,0,0,0,-0.1593,0.88,5442.0,-0.03,0
0.086,0,0,1,0,-0.476,1.12,5576.0,-0.152,1
0.0,0,0,1,1,-0.109,0.9,5438.0,-0.153,1
0.0,0,1,0,0,-0.018,125.25,6725.0,-0.114,1
0.0,1,0,0,0,0.091970580254667,514.7652496130581,6355.735948714603,-0.195,1
0.0,0,1,0,0,-0.038,40.79,6656.0,-0.224,1
0.0,0,0,0,1,-0.378,0.74,4856.0,-0.054,1
0.78,0,0,0,0,-0.034,1.3,5693.0,-0.182,0
0.999,0,0,0,0,-0.377,1.35,5598.0,-0.087,0
0.0,0,1,0,0,-0.015,157.33,7832.0,-0.088,1
0.924,0,0,1,0,-0.4744,9.2,5548.0,-0.515,1
0.4045050707821064,1,0,0,1,-0.0723,0.83,6002.0,-0.31,1
0.937,0,0,0,0,-0.16,0.77,4336.0,-0.027,0
0.0,1,0,0,0,-0.009,213.31,5786.0,-0.141,1
0.4678751090039791,0,0,0,0,-0.315,2.27,5610.0,-0.027,0
0.3467743713213468,0,0,1,0,-0.1984,0.62,3823.0,-0.06,1
0.0,0,1,0,0,-0.001,231.93,8199.0,-0.104,1
0.0,0,1,0,0,-0.006,107.13,6413.0,-0.172,1
0.3019493252606191,1,0,0,0,-0.0073,1.53,6593.0,-0.174,1
0.0,0,1,0,0,-0.001,51.5,6225.0,-0.114,1
0.0,0,1,0,0,-0.002,40.58,5806.0,-0.188,1
0.8006810550064636,1,0,0,0,-0.0522,0.81,9763.0,-0.118,1
0.0,0,1,0,0,-0.079,56.23,6407.0,-0.117,1
0.0,0,1,0,0,-0.036,124.05,5768.0,-0.174,1
0.0,0,1,0,0,-0.021,98.13,6706.0,-0.172,1
0.998,0,0,0,0,-0.247,1.42,6060.0,-0.2,0
0.0,0,0,0,1,-0.323,0.82,6045.0,-0.2,1
0.763,0,0,0,0,-0.07,1.26,6534.0,-0.202,0
0.0,0,1,0,0,-0.011,34.37,5636.0,-0.045,1
0.1251357462821322,1,0,0,0,-0.6487,2.41,7163.0,-0.282,1
0.0,0,1,1,0,-0.162,30.37,6429.0,-0.175,1
0.0,0,1,1,0,-0.068,55.45,6640.0,-0.105,1
0.91,0,0,0,0,-0.276,1.39,5808.0,-0.221,0
0.0,1,0,0,0,-0.004,95.98,6698.0,-0.185,1
0.0,0,1,0,0,-0.004,58.32,6028.0,-0.193,1
0.0,0,1,0,0,-0.021,123.25,7360.0,-0.16,1
1.0,0,0,0,0,-0.105,19.07,3900.0,-0.022,0
0.0,0,1,0,0,-0.232,36.15,5615.0,-0.18,1
1.1922117746012058,0,0,0,0,-0.2093,0.92,6210.0,-0.056,0
0.4557294693110417,0,0,0,0,-0.7127,4.11,5191.0,-0.059,0
0.0,0,1,0,0,-0.042,46.82,4859.0,-0.035,1
0.349122435329841,1,0,0,0,-0.1119,2.44,6184.0,-0.046,1
0.0,0,0,1,1,-0.262,1.0,4551.0,-0.052,1
0.4608062602249521,0,0,0,0,-0.0481,1.3,5061.0,-0.074,0
0.347,0,0,0,0,-0.414,0.92,5573.0,-0.186,0
0.0,0,1,0,0,-0.015,16.79,4705.0,-0.028,1
1.3501600084536585,0,0,0,0,-0.4086,2.44,3327.0,-0.14,0
0.0,1,0,1,0,-0.144,0.81,4808.0,-0.041,1
0.0,1,0,0,0,-0.009,1.33,6695.23587576842,-0.048,1
0.2329802370239518,0,0,0,1,-0.0915,1.12,6638.0,-0.395,1
0.79,0,0,0,0,-0.182,0.82,5574.0,-0.108,0
0.837895575906833,0,0,0,0,-0.2652,1.78,5375.0,-0.027,0
0.409,0,0,0,0,-0.546,1.55,5323.0,-0.084,0
0.996,0,0,0,0,-0.513,0.83,6202.0,-0.136,0
0.0,1,0,1,1,-0.142,12.63,5904.0,-0.221,1
0.968,0,0,0,0,-0.006,1.98,5768.0,-0.192,0
0.0,0,1,1,0,-0.0907,1.63,6661.0,-0.063,1
1.0,0,0,0,0,-0.177,0.93,5823.0,-0.188,0
0.5093674724864022,0,0,0,0,-0.4558,1.03,5823.0,-0.053,0
0.0,0,1,0,0,-0.012,9.39,5354.0,-0.116,1
0.795524406792881,1,0,0,0,-0.1672,1.42,5977.0,-0.041,1
0.184,0,0,0,0,-0.356,1.32,5327.0,-0.097,0
0.0,0,1,0,0,-0.108,40.68,6609.0,-0.229,1
0.4551232282800366,1,0,0,0,-0.6723,2.22,7537.0,-0.142,1
0.7929491009377387,0,0,0,0,0.0994829864535179,219.7676218679904,5834.771375863946,-0.03,0
0.0,0,1,0,0,-0.002,51.71,6410.0,-0.195,1
0.0,0,1,0,0,-0.054,20.88,5968.0,-0.187,1
0.0,1,0,1,0,-0.339,0.83,5584.0,-0.184,1
0.0,0,1,1,1,-0.111,20.76,5210.0,-0.082,1
1.0,0,1,0,1,-0.3604,24.27,4899.0,-0.011,1
0.0312577132430895,1,0,1,0,-0.4169,0.43,5919.0,-0.1,1
0.7903864808269363,0,0,0,0,-0.012,0.79,5639.7213273773,-0.112,0
0.0,0,1,0,0,-0.764,1.92,6234.0,-0.108,1
0.0,0,1,0,0,-0.077,124.34,6050.0,-0.124,1
0.0,0,0,0,1,-0.758,1.07,6057.0,-0.192,1
0.0,0,1,1,0,-0.172,36.82,5681.0,-0.22,1
0.8371873915885077,1,0,0,0,-0.1533,0.47,4936.0,-0.027,1
0.0,0,1,0,0,-0.001,55.22,5653.0,-0.093,1
0.852,0,0,0,0,-0.442,0.9,5830.0,-0.195,0
0.1293641608482548,0,0,0,0,-0.5111,2.78,6675.0,-0.076,0
1.0,0,0,0,0,-0.456,7.27,6274.0,-0.154,0
0.0,1,0,0,0,-0.727,0.73,6083.3656945512175,-0.126,1
0.0,0,1,0,0,-0.017,102.12,6782.0,-0.144,1
0.94,0,1,1,0,-0.1818,2.04,5713.0,-0.029,1
0.788,0,0,0,0,-0.195,1.24,5529.0,-0.108,0
0.267,0,0,0,0,-0.409,2.4,5761.0,-0.12,0
1.0,0,0,0,0,-0.088,0.89,4183.0,-0.024,0
0.035,0,1,0,0,-0.064,85.77,4797.0,-0.03,1
1.0,0,0,0,0,-0.137,1.11,5450.0,-0.153,0
0.0,0,1,0,0,-0.082,79.23,6712.0,-0.097,1
0.0,1,0,0,0,-0.038,56.89,5956.0,-0.182,1
0.0,0,0,1,1,-0.423,0.96,5973.0,-0.192,1
1.0,0,0,0,0,-0.336,1.87,6296.0,-0.185,0
0.0741490911165539,1,0,0,0,-0.1082,1.92,5695.0,-0.03,1
0.7149538265420238,0,0,0,0,-0.086,363.5080065792587,4780.267698376887,-0.111,0
0.0,0,1,0,0,-0.035,429.0,5160.0,-0.228,1
0.0,0,1,0,0,-0.005,24.64,4969.0,-0.033,1
0.0,1,0,0,0,-0.688,2.88,5638.0,-0.174,1
0.0,0,1,0,0,-0.096,30.47,5242.0,-0.039,1
0.0,0,1,0,0,-0.02,42.51,6487.0,-0.192,1
0.0,0,1,0,0,-0.003,69.66,5497.0,-0.182,1
0.0,0,1,0,0,-0.001,94.23,6604.0,-0.18,1
0.0,0,1,0,0,-0.021,90.39,6078.0,-0.126,1
0.0,0,0,1,1,-0.124,0.95,5587.0,-0.176,1
0.771,0,0,0,0,-0.059,1.09,5579.0,-0.127,0
0.0,0,0,1,0,-0.032,35.68,6181.0,-0.192,1
1.0,0,0,0,0,-0.23,0.92,5120.0,-0.11,0
0.0,1,0,1,0,-0.01,135.43,7358.0,-0.192,1
0.0,0,1,0,0,-0.003,132.05,6988.0,-0.192,1
0.0,0,1,0,0,-0.048,35.67,5033.0,-0.038,1
1.0,0,0,0,0,-0.159,2.32,6544.0,-0.217,0
0.0,0,1,0,0,-0.003,67.96,6735.0,-0.203,1
0.0,0,1,0,0,-0.013,92.28,5757.0,-0.108,1
0.0,0,1,0,0,-0.038,34.24,4504.0,-0.024,1
0.0,1,0,0,0,-0.011,76.4,6461.0,-0.175,1
0.0,0,1,0,0,-0.039,34.03,5382.0,-0.084,1
0.0,0,1,0,0,-0.022,75.64,6140.0,-0.19,1
0.0,0,0,1,1,-0.561,1.21,5602.0,-0.144,1
0.0,0,1,0,0,-0.005,140.07,6331.0,-0.134,1
0.769,0,0,0,0,-0.407,0.93,5410.0,-0.126,0
0.0,0,1,0,0,-0.021,125.31,7652.0,-0.136,1
0.1782322806409988,0,0,0,0,-0.4099,1.14,6881.0,-0.186,0
0.6069264645051081,0,0,0,0,-0.0349,1.6,4744.0,-0.027,0
0.451,0,1,0,0,-0.005,29.91,5388.0,-0.07,1
0.67,0,0,1,0,-0.467,0.59,5413.0,-0.097,1
0.0,0,0,1,0,-0.242,0.96,5595.0,-0.16,1
0.7,0,0,0,0,-0.138,1.1,6122.0,-0.216,0
0.0,0,1,0,0,-0.13,49.66,5883.0,-0.189,1
0.0,1,0,0,0,-0.023,12.22,8912.0,-0.165,1
0.0,0,0,0,0,-0.377,10.97,4995.0,-0.04,0
0.354,0,0,0,0,-0.2,0.97,6266.0,-0.175,0
1.357447053182395,1,0,0,0,-0.2788,0.58,5888.0,-0.123,1
0.2224174900537717,0,1,0,0,-0.027,3.13,6786.993222965619,-0.128,1
0.978,0,0,0,0,-0.361,1.04,6254.0,-0.114,0
0.883,0,0,0,0,-0.229,0.77,6164.0,-0.21,0
0.131,0,0,1,0,-0.133,22.24,6032.0,0.0,1
0.967,0,0,0,0,-0.378,0.62,5950.0,-0.144,0
0.8468713763382195,0,0,0,0,-0.067,0.74,5183.0,-0.015,0
0.978,0,0,0,0,-0.522,1.7,5295.0,-0.097,0
0.0,0,1,0,0,-0.001,14.0,3849.0,-0.012,1
0.775,1,0,0,0,-0.406,2.26,6438.0,-0.12,1
0.0,0,1,0,0,-0.186,40.85,5631.0,-0.105,1
0.0,0,1,1,1,-0.102,48.81,5780.0,-0.202,1
0.0,0,1,0,1,-0.021,117.33,7394.0,-0.125,1
0.0,1,0,0,0,-0.104,2.43,5313.0,-0.232,1
0.0,1,0,0,1,-0.276,0.93,6469.0,-0.238,1
0.001,0,1,0,0,-0.008,41.8,6368.0,-0.195,1
0.3386243404520193,0,1,0,0,-0.116,43.208111502030086,4880.567640541779,-0.216,1
0.2754458950376659,1,0,0,0,-0.3594,2.03,6003.0,-0.04,1
0.0596069410558382,0,1,0,0,-0.0212,82.92,4894.0,-0.363,1
0.8081053392948468,0,0,0,0,-0.277,117.29,6421.663475712212,-0.148,0
0.0,1,0,0,0,0.1357549706924771,162.2751618662844,5788.311833037073,-0.112,1
0.0,1,0,0,0,-0.296,1.3,6258.0,-0.216,1
0.0,0,0,1,1,-0.057,0.36,6302.0,-0.173,1
0.0,0,0,1,1,-0.522,0.63,5611.0,-0.12,1
0.0,0,0,1,1,-0.009,0.84,4753.0,-0.036,1
0.0,0,0,0,1,-0.345,0.78,5619.0,-0.176,1
0.0,1,0,1,1,-0.385,0.6,5649.0,-0.135,1
0.2221390189001177,1,0,0,0,-0.5877,7.12,6335.0,-0.352,1
0.0,1,0,0,0,-0.008,3.13,7064.0,-0.098,1
0.8827680600577242,0,0,0,0,-0.2445,0.64,3578.0,-0.09,0
0.0,1,0,0,0,-0.27,0.89,6297.0,-0.216,1
0.0871436232308561,1,0,0,0,-0.0964,2.13,6098.0,-0.253,1
0.5900949659341118,1,0,0,0,-0.275,659.9132735076089,4295.702705939757,-0.148,1
1.0,0,0,0,0,-0.304,0.6,5788.0,-0.095,0
0.0,1,0,0,1,-0.063,0.71,6017.0,-0.135,1
0.2187385052605023,1,0,0,0,-0.6667,3.92,7454.0,-0.097,1
0.989,0,0,0,0,-0.705,1.2,5700.0,-0.117,0
0.0,1,0,0,0,-0.103,44.77,5947.0,-0.126,1
0.805,0,0,0,0,-0.545,3.66,6032.0,-0.208,0
0.997,0,0,0,0,-0.069,0.73,3606.0,-0.036,0
0.0,0,0,0,1,-0.037,0.55,6210.0,-0.21,1
0.4692868906660805,1,0,0,0,-0.565,45.69,4916.0,-0.03,1
0.0,0,0,0,0,-0.025,0.68,5713.0,-0.117,0
0.981,0,0,0,0,-0.62,0.97,6072.0,-0.129,0
0.0,0,0,0,1,-0.041,1.0,5534.0,-0.108,1
0.8318082110406084,1,0,0,0,-0.3037,1.53,6823.0,-0.121,1
0.0,0,1,0,0,-0.002,151.0,5180.0,-0.13,1
0.0,1,0,0,0,-0.002,77.01,6360.0,-0.216,1
0.1489919613535381,0,1,0,0,-0.013,503.3221690016866,6474.494852414114,-0.048,1
0.527058996308135,0,0,0,0,-0.2135,2.27,6705.0,-0.164,0
0.0,0,0,0,0,-0.041,3.39,6373.0,-0.188,0
0.19244255721152,0,1,1,0,-0.0133,1.17,5904.0,-0.031,1
0.0,0,1,1,0,-0.108,417.01,4697.0,-0.178,1
0.0,0,1,1,0,-0.149,28.97,5761.0,-0.12,1
0.5606280416047886,1,0,0,0,-0.0504,2.55,5853.0,-0.028,1
0.0,1,0,0,0,-0.025,12.44,6431.0,-0.052,1
0.0,1,0,0,0,0.0146498914222869,27.04,6244.0,-0.096,1
0.0,0,1,0,0,-0.055,78.44,4774.0,-0.176,1
0.7519314977760958,0,0,0,0,-0.032,4.9,7854.0,-0.258,0
0.0,1,0,1,0,-0.432,2.94,6228.0,-0.08,1
0.0,1,0,1,1,-0.115,15.33,6106.0,-0.208,1
0.0,0,1,0,1,-0.0139,73.1,5714.0,-0.026,1
0.6302788786533563,0,1,1,0,-0.093,1.29,5383.0,-0.038,1
0.0,1,0,0,0,-0.29,1.53,8784.0,-0.182,1
1.114485387901893,1,0,0,0,-0.02,2.16,4738.226541941671,-0.114,1
0.426141713771012,1,0,0,0,-0.0666,15.82,6525.0,-0.288,1
0.998,1,0,0,1,-0.4359,139.55,6446.0,-0.071,1
0.0,0,0,0,0,-0.1786,1.98,6315.0,-0.071,0
0.0,0,0,1,1,-0.208,8.86,5000.0,-0.03,1
0.3057333502871722,1,0,0,0,-0.2202,0.47,6472.0,-0.126,1
0.0,1,0,0,0,-0.572,20.12,5845.0,-0.21,1
0.6133553495201899,0,0,0,0,-0.2254,0.94,5275.0,-0.083,0
0.994545289637844,0,0,0,0,-0.3945,1.13,6528.0,-0.063,0
0.0,0,0,1,1,-0.368,2.6,4973.0,-0.116,1
1.0888306052729444,1,0,0,0,0.4465561417870784,2.28,5420.777888102257,-0.212,1
0.7299902433719037,0,0,0,0,0.5075664901013529,169.3979260864509,5755.70775085362,-0.196,0
0.0,1,0,0,0,-0.541,6.09,6691.0,-0.103,1
0.1473134308722098,1,0,0,0,-0.3789,1.85,9024.0,-0.119,1
0.2873382685661598,1,0,0,0,-0.2757,1.43,4541.0,-0.048,1
1.0,1,0,0,0,-0.1379,25.1,6268.18941745933,-0.21,1
0.7485594756335311,0,0,0,0,-0.0079,1.46,4486.0,-0.04,0
0.3368207831076781,1,0,0,0,-0.2596,1.14,3622.0,-0.06,1
0.5378993475180273,1,0,0,0,-0.078,2.13,4395.524148282912,-0.112,1
0.968,0,0,0,0,-0.003,1.28,6075.0,-0.208,0
0.0,1,0,1,0,-0.083,0.86,5926.0,-0.221,1
0.0,1,0,0,0,-0.525,1.21,6266.0,-0.161,1
0.0369021274706419,0,0,0,0,-0.4992,1.59,9051.0,-0.305,0
0.0,1,0,1,1,-0.128,1.08,5102.0,-0.351,1
0.0,1,0,0,1,-0.564,1.5,6319.0,-0.216,1
0.0,1,0,1,1,-0.488,0.84,6063.0,-0.208,1
0.0,1,0,1,1,-0.244,0.79,6432.0,-0.165,1
0.0,1,0,1,1,-0.499,0.88,6215.0,-0.221,1
0.4179305286017398,1,0,0,1,-0.0119,21.63,3789.0,-0.16,1
0.0,1,0,1,1,-0.01,0.68,5490.0,-0.171,1
0.0,1,0,0,1,-0.158,0.75,5766.0,-0.188,1
0.0,1,0,0,0,-0.002,18.68,4374.0,-0.024,1
0.7196720200118806,1,0,0,0,0.1639764222715859,1.04,6174.996324109089,-0.071,1
0.0,1,0,1,0,-0.367,1.1,5730.0,-0.2,1
0.0,1,0,1,1,-0.155,0.94,5018.0,-0.322,1
0.0,1,0,0,1,-0.692,1.13,5616.0,-0.145,1
0.1807570249471115,1,0,0,0,-0.0227,12.16,6664.0,-0.159,1
0.897,0,0,0,0,-0.619,2.57,5941.0,-0.196,0
1.0,0,1,0,0,-0.0086,24.7,5810.0,-0.034,1
0.187432640229299,0,0,0,0,-0.0761,7.01,7037.0,-0.135,0
0.857,0,0,0,0,-0.576,0.66,5374.0,-0.064,0
0.0,0,1,0,0,-0.4839,1.55,8596.0,-0.306,1
0.472316645770971,0,0,0,0,-0.1168,1.3,4906.0,-0.032,0
0.1392673162651533,0,0,0,0,-0.2177,1.55,3761.0,-0.06,0
0.6322616178970665,0,0,0,0,-0.4295,1.57,6525.0,-0.138,0
0.0879700674545179,1,0,0,0,-0.0017,1.93,6593.0,-0.18,1
0.0,1,0,0,0,-0.862,36.9,6183.0,-0.114,1
1.114062918614779,0,0,0,0,0.4864744404839276,393.6259103190933,5338.966081019928,-0.132,0
0.3561722909372315,1,0,0,0,-0.0004,59.33,7846.0,-0.269,1
0.0,1,0,1,1,-0.743,0.96,6137.0,-0.192,1
1.183511899264873,1,0,0,0,-59.32,6140.44,6054.0,-0.048,1
0.0,0,1,0,0,-0.004,81.48,5915.0,-0.045,1
0.0,0,1,0,0,-0.005,69.8,5620.0,-0.04,1
0.0,0,1,0,0,-0.007,102.31,6457.0,-0.12,1
0.0,1,0,0,0,-0.007,87.18,6217.0,-0.177,1
0.0,0,1,0,0,-0.038,23.52,4936.0,-0.042,1
0.0,0,1,0,0,-0.004,58.76,5420.0,-0.12,1
0.0921857600302041,0,1,1,0,-0.154,2.46,5198.0,-0.016,1
0.7584835613210816,1,0,0,0,0.5115230256018772,6.17,6236.5500538271,-0.208,1
0.0,0,1,0,0,-0.006,830.99,4857.0,-0.183,1
0.8379546173276409,1,0,0,0,-0.3184,2.51,6176.0,-0.015,1
0.362,0,1,0,1,-0.5277,1.57,5490.0,-0.56,1
0.967,0,0,0,0,-0.176,0.64,4612.0,-0.052,0
0.924,0,0,0,0,-0.309,0.85,5616.0,-0.144,0
0.078,1,0,0,0,-0.329,2.22,6268.0,-0.229,1
0.0,1,0,0,1,-0.448,0.65,5813.0,-0.184,1
0.0,0,1,0,0,-0.007,87.26,6576.0,-0.171,1
0.231,1,0,0,0,-0.243,6.85,9492.0,-0.08,1
0.002,0,0,1,0,-0.189,0.74,5470.0,-0.231,1
0.0,0,1,1,0,-0.042,1.72,6045.0,-0.204,1
0.869,0,0,0,0,-0.471,1.09,6014.0,-0.1,0
0.0,1,0,0,0,-0.652,4.4,5606.0,-0.15,1
0.019,0,1,0,0,-0.329,3.75,6112.0,-0.221,1
0.034,1,0,0,0,-0.332,1.22,5818.0,-0.192,1
0.01,1,0,0,0,-0.554,2.17,5786.0,-0.095,1
0.0,1,0,0,1,-0.363,4.67,5382.0,-0.214,1
0.0,0,0,0,0,-0.485,2.03,4450.0,-0.02,0
0.324,0,0,0,0,-0.042,2.15,6337.0,-0.175,0
0.074,1,0,0,0,-0.052,0.98,5010.0,-0.052,1
0.0,0,1,1,0,-0.46,3.91,6240.0,-0.078,1
0.0,0,1,0,0,-0.017,5.88,6340.0,-0.202,1
0.002,0,0,1,0,-0.342,1.1,5892.0,-0.175,1
0.168,1,0,0,0,-0.336,1.87,6894.0,-0.072,1
0.007,0,0,1,0,-0.519,0.83,6636.0,-0.195,1
0.0,1,0,0,0,-0.68,51.64,4959.0,-0.03,1
0.0,0,0,1,0,-0.444,1.13,5717.0,-0.196,1
0.216,0,0,0,0,-0.494,2.25,5307.0,-0.097,0
0.141,1,0,0,0,-0.475,2.41,6664.0,-0.136,1
0.037,1,0,0,0,-0.446,1.68,6306.0,-0.208,1
0.0,1,0,0,0,-0.523,3.57,5845.0,-0.18,1
0.325,0,0,0,0,-0.644,25.39,4845.0,-0.033,0
