Disposition Score,Not Transit-Like FPF,Stellar Eclipse FPF,Centroid Offset FPF,Ephemeris Contamination FPF,Orbital Period,Transit Duration Upper,Transit Depth,Stellar Effective Temperature,Stellar Surface Gravity,Stellar Surface Gravity Upper ,Stellar Radius Upper,Disposition Using Kepler Data
1.0,0,0,0,0,5.743469797,0.0357,1240.0,5897.0,4.531,0.037,0.277,0
1.0,0,0,0,0,39.4759093,0.146,1010.0,6225.0,4.45,0.054,0.332,0
0.0,0,1,0,0,19.97448524,0.00624,40300.0,6108.0,4.471,0.052,0.312,1
1.0,0,0,0,0,3.166353562,0.0233,1470.0,6007.0,4.47,0.052,0.318,0
0.0,0,1,1,0,23.89963441,0.00835,21000.0,6192.0,4.503,0.052,0.291,1
1.0,0,0,0,0,3.388012244,0.0719,280.0,5553.0,4.221,0.188,0.196,0
1.0,0,0,0,0,5.83909761,0.0899,274.0,5553.0,4.221,0.188,0.196,0
1.0,0,0,0,0,1.620467654,0.0995,160.0,5553.0,4.221,0.188,0.196,0
1.0,0,0,0,0,10.6816951,0.11,308.0,5553.0,4.221,0.188,0.196,0
1.0,0,0,0,0,6.104849417,0.0143,2090.0,5085.0,4.584,0.048,0.038,0
0.999,0,0,0,0,3.578780566,0.00147,11400.0,5524.0,4.421,0.05,0.059,0
0.0,0,1,1,0,3.187067566,0.124,1040.0,5450.0,4.552,0.045,0.173,1
1.0,0,0,0,0,5.826657508,0.0321,1540.0,5561.0,4.362,0.126,0.156,0
0.998,0,0,0,0,12.41216347,0.111,611.0,5561.0,4.362,0.126,0.156,0
1.0,0,0,0,0,18.74649011,0.127,797.0,5561.0,4.362,0.126,0.156,0
1.0,0,0,0,0,20.86021229,0.0335,1910.0,6035.0,4.22,0.168,0.187,0
1.0,0,0,0,0,42.63427848,0.0535,1720.0,6035.0,4.22,0.168,0.187,0
0.973,0,0,0,0,87.6476068,0.128,1010.0,6035.0,4.22,0.168,0.187,0
0.975,0,0,0,0,9.61731426,0.0772,234.0,6035.0,4.22,0.168,0.187,0
0.953,0,0,0,0,9.467821474,0.0221,2240.0,3582.0,4.807,0.05,0.04,0
0.704,0,0,0,0,0.893040969,0.0159,742.0,3582.0,4.807,0.05,0.04,0
0.996,0,0,0,0,4.942783419,0.00605,11100.0,5514.0,4.459,0.051,0.133,0
1.0,0,0,0,0,20.83426731,0.0694,988.0,5537.0,4.549,0.03,0.221,0
1.0,0,0,0,0,9.94602357,0.0557,995.0,5344.0,4.365,0.132,0.141,0
0.998,0,0,0,0,1.04562195,0.0725,213.0,5344.0,4.365,0.132,0.141,0
0.949,0,0,0,0,5.71462396,0.124,298.0,5344.0,4.365,0.132,0.141,0
1.0,0,1,0,0,102.9641952,0.263,1900.0,5047.0,3.066,0.033,0.201,1
1.0,0,0,0,0,8.14515981,0.513,447.0,5896.0,4.197,0.195,0.183,0
1.0,0,0,0,0,18.9985279,0.333,431.0,5896.0,4.197,0.195,0.183,0
0.999,0,0,0,0,4.24439049,0.135,174.0,5896.0,4.197,0.195,0.183,0
1.0,0,0,0,0,90.1240507,0.28,3020.0,6520.0,4.375,0.056,0.41,0
1.0,0,0,0,0,28.5742692,0.0403,825.0,5551.0,4.508,0.077,0.07,0
0.6752517825334929,0,0,0,0,856.672115,0.287,858.0,6449.0,4.232,0.163,0.656,0
1.0,0,0,0,0,0.689210173,0.0179,195.0,5630.0,4.505,0.023,0.138,0
0.965,0,0,0,0,7.34373964,0.0466,574.0,5757.0,4.597,0.036,0.168,0
0.4640490828155099,1,0,0,1,0.445277068,0.276,187.0,6167.0,4.444,0.045,0.419,1
0.0,0,1,0,0,0.379463865,0.00507,1970.0,5075.0,3.892,0.707,1.035,1
0.0,0,1,0,0,9.88047978,0.00644,18500.0,6113.0,4.512,0.052,0.274,1
0.0,1,0,0,0,4.6484156,0.0,128.0,6980.0,3.577,0.352,0.362,1
0.0,0,1,0,0,17.51201477,0.00727,4510.0,6224.0,4.33,0.144,0.353,1
0.0,0,0,0,0,3.9886021,0.0588,674.0,4813.0,2.472,0.156,1.869,0
1.0,0,0,0,0,0.533059312,0.00451,1500.0,8523.0,3.559,0.639,0.788,0
0.0,0,1,1,0,0.525154153,0.0297,748.0,5582.0,4.497,0.081,0.189,1
0.0,0,0,1,1,1.303861044,0.0379,598.0,5758.0,4.475,0.078,0.244,1
0.423854563625061,0,0,0,0,0.73452496,0.1792637980925636,1530.0,6022.857443983495,3.916716737947611,0.0546018578882677,0.349,1
0.0,0,0,1,0,2.55549176,0.507,114.0,5948.0,4.508,0.05,0.271,1
0.0,0,1,0,0,2.947376671,0.0437,433.0,8090.0,4.002,0.198,0.476,1
1.0,0,0,0,0,224.7789355,0.0916,3490.0,5873.0,4.293,0.12,0.213,0
0.0,0,1,1,0,0.890110752,0.0942,322.0,4768.0,4.628,0.02,0.064,1
0.0,0,0,1,0,5.76573396,0.122,248.0,5772.0,3.364,0.256,0.531,1
1.0,0,0,0,0,7.42608123,0.0672,443.0,6049.0,4.353,0.076,0.184,0
0.989,0,0,0,0,15.9868932,0.538,179.0,6049.0,4.353,0.076,0.184,0
0.0,1,0,1,0,0.73094589,0.2,250.0,5901.0,4.553,0.036,0.251,1
1.0,0,0,0,0,18.92537246,0.0683,641.0,4941.0,3.317,0.21,0.701,0
0.0,1,0,1,1,0.933749106,0.796,186.0,6215.0,3.849,0.293,0.415,1
0.0,0,0,1,1,2.037440623,0.127,119.0,6253.0,4.415,0.087,0.312,1
0.0,0,0,0,0,129995.7784,0.198,1470.0,4500.0,4.572,0.042,0.039,0
0.994,0,0,0,0,31.5925809,0.367,145.0,5676.0,4.1,0.203,0.229,0
0.997,0,0,0,0,17.157236,0.248,110.0,5676.0,4.1,0.203,0.229,0
0.998,0,0,0,0,1.97376085,0.00776,30200.0,3807.0,4.762,0.12,0.082,0
0.632,0,0,0,0,13.11896244,0.0122,372.0,7221.0,3.488,0.272,0.227,0
0.0,0,1,1,1,4.618767792,0.0461,4400.0,6013.0,4.381,0.128,0.3,1
0.0,0,0,0,0,7.82187328,0.0707,42.2,7221.0,3.488,0.272,0.227,0
0.999,0,0,0,0,53.5057611,0.077,196.0,6247.0,4.016,0.03,0.112,0
1.0,0,0,0,0,2.785821236,0.0416,68.9,6202.0,4.026,0.033,0.118,0
0.0,0,1,0,0,52.56901867,0.0498,26900.0,7240.0,4.178,0.072,0.565,1
0.0,0,0,1,0,3.411758679,0.118,571.0,3995.0,4.71,0.071,0.054,1
0.0,0,1,1,1,0.525426427,0.0258,325.0,5791.0,4.575,0.038,0.181,1
1.0,0,0,0,0,1.269091415,0.0254,341.0,5041.0,4.576,0.028,0.051,0
1.0,0,0,0,0,2.853133997,0.0434,277.0,5041.0,4.576,0.028,0.051,0
1.0,0,0,0,0,6.79685353,0.0835,393.0,6061.0,4.486,0.05,0.3,0
0.0,0,1,1,1,8.667822346,0.0273,2120.0,6266.0,3.923,0.443,0.46,1
0.993,0,0,0,0,1.475323222,0.0735,155.0,4941.0,3.317,0.21,0.701,0
1.0,0,0,0,0,4.15246118,0.0901,223.0,4941.0,3.317,0.21,0.701,0
0.5970209676432415,1,0,0,0,6.7210783,0.1923002991093936,415.0,6934.942390127993,4.0468713354599135,0.0858490881408554,0.8758282578394897,1
0.995,0,0,0,0,8.7348852,0.13,271.0,5982.0,4.493,0.054,0.314,0
0.0,0,0,1,1,10.26547688,0.157,400.0,5699.0,4.553,0.033,0.235,1
0.752,0,0,0,0,13.4471791,0.0546,1430.0,6276.0,4.405,0.087,0.326,0
0.0,0,1,0,0,3.305577989,0.0849,18000.0,5534.0,4.629,0.035,0.118,1
0.0,0,1,0,0,4.800653901,0.055,15300.0,6715.0,4.347,0.056,0.441,1
0.0,0,1,1,1,15.06649901,0.0487,36300.0,5751.0,4.028,0.21,0.268,1
0.0,0,1,0,0,34.82008158,0.0216,18800.0,5114.0,4.522,0.084,0.08,1
0.0,1,0,0,1,0.651784374,0.0144,2780.0,5555.0,4.375,0.135,0.282,1
1.0,0,1,0,0,1.353771892,0.212,1350.0,4283.0,2.012,0.112,4.978,1
0.0,1,0,0,0,18.95491633,0.132,868.0,6362.0,3.761,0.225,0.305,1
0.0,0,1,0,0,4.348866254,0.0741,626.0,3598.0,0.65,0.258,20.714,1
0.0,0,1,0,0,47.93094546,0.016,2140.0,8214.0,4.104,0.145,0.454,1
0.8973916193046227,1,0,0,0,3.99751422,0.832,32.8,5066.0,3.122,0.008,0.107,1
0.0,0,1,1,1,1.592633181,0.1557029558622624,633.0,4506.0,4.626,0.042,0.053,1
0.0,0,0,0,0,67.5923754,0.332,4160.0,6038.0,4.082,0.18,0.325,0
1.0,0,0,0,0,17.02902786,0.113,569.0,5839.0,4.327,0.156,0.156,0
0.945,0,0,0,0,6.84619236,0.145,247.0,5839.0,4.327,0.156,0.156,0
0.765,0,0,0,0,67.8321638,0.254,508.0,5839.0,4.327,0.156,0.156,0
0.815,0,0,0,0,43.1312147,0.183,448.0,5839.0,4.327,0.156,0.156,0
0.999,0,0,0,0,1.224866441,0.0841,196.0,5553.0,4.32,0.137,0.161,0
0.931,0,0,0,0,37.8102649,0.132,570.0,6085.0,4.451,0.081,0.302,0
1.0,0,0,0,0,25.93406406,0.0732,415.0,5952.0,4.287,0.12,0.207,0
0.912,0,0,0,0,83.4463485,0.121,503.0,5952.0,4.287,0.12,0.207,0
0.0,0,0,1,1,7.04710032,0.152,401.0,5766.0,4.363,0.132,0.287,1
0.989,0,0,0,0,12.99204853,0.0963,271.0,5765.0,4.236,0.168,0.188,0
0.0,0,1,1,0,11.11620211,0.0787,4840.0,6122.0,4.471,0.048,0.276,1
0.0,0,1,1,1,1.922861499,0.0581,1920.0,5778.0,4.531,0.03,0.217,1
0.0,0,1,1,1,0.635445336,0.0154,2550.0,3920.0,4.7,0.071,0.055,1
0.0,0,1,1,0,1.665784138,0.0182,2010.0,6261.0,3.686,0.323,0.463,1
0.0,0,1,1,0,55.6639167,0.271,3410.0,5587.0,4.528,0.055,0.211,1
0.994,0,0,0,0,52.09081627,0.0228,2890.0,6198.0,4.237,0.13,0.247,0
0.5724563717799502,0,0,0,0,7.1548608,0.363,780.0,7443.0,4.166,0.08,1.28,1
0.711,0,0,0,0,4.28746668,0.0785,790.0,5296.0,4.576,0.015,0.08,0
0.0,0,0,1,0,2.002779769,0.11,261.0,5346.0,4.44,0.135,0.179,1
1.0,0,0,0,0,8.18739443,0.0596,518.0,5251.0,4.494,0.072,0.056,0
0.881,0,0,0,0,76.0498163,0.331,446.0,5251.0,4.494,0.072,0.056,0
1.0,0,0,0,0,3.341799486,0.0349,178.0,5873.0,4.293,0.12,0.213,0
0.5908041933342357,1,0,0,0,3.3226948,0.822,78.7,5234.0,2.41,0.255,3.211,1
0.0,0,1,1,1,36.97708808,0.101,1270.0,5589.0,4.193,0.3,0.371,1
0.5459766532360424,0,0,0,0,1.851409163,0.257,233.0,7117.0,4.176,0.157,0.687,1
0.0,0,0,1,1,1.303859704,0.0829,36.7,6802.0,4.103,0.221,0.313,1
0.0,0,1,1,0,145.5624926,0.0976,2930.0,6148.0,4.346,0.128,0.33,1
1.0,0,0,0,0,3.749105745,0.0371,183.0,5751.0,4.447,0.063,0.149,0
1.0,0,0,0,0,11.08956602,0.0965,148.0,6353.0,3.698,0.248,0.295,0
1.0,0,0,0,0,7.37290344,0.208,205.0,5973.0,4.371,0.099,0.168,0
0.0,0,0,0,1,7.24476126,0.0817,58.0,5370.0,4.494,0.074,0.178,1
1.0,0,0,0,0,119.0624882,0.0589,5370.0,5697.0,4.392,0.171,0.25,0
1.0,0,0,0,0,8.70798309,0.0805,1420.0,4362.0,4.722,0.012,0.042,0
0.0,0,0,0,0,14.8623076,0.213,840.0,4362.0,4.722,0.012,0.042,0
0.999,0,0,0,0,4.17634276,0.128,532.0,4362.0,4.722,0.012,0.042,0
1.0,0,0,0,0,27.40229859,0.0479,748.0,6198.0,4.237,0.13,0.247,0
1.0,0,0,0,0,3.179267286,0.0287,201.0,5511.0,4.554,0.018,0.101,0
1.0,0,0,0,0,10.38122447,0.0552,802.0,5095.0,4.566,0.032,0.055,0
1.0,0,0,0,0,24.5709023,0.181,764.0,5095.0,4.566,0.032,0.055,0
0.218300505948091,0,0,0,0,81.221876,0.0742,9880.0,5619.0,4.536,0.03,0.366,1
0.0,0,0,1,1,0.817026268,0.0156,1150.0,5619.0,4.536,0.035,0.248,1
1.0,0,0,0,0,3.024092505,0.0103,7770.0,6063.0,4.261,0.055,0.088,0
1.0,0,0,1,0,5.670155713,0.0608,537.0,3337.0,5.126,0.104,0.088,1
1.0,0,0,0,0,1.022678654,0.0727,129.0,5366.0,4.363,0.138,0.118,0
1.0,0,0,0,0,12.10968709,0.0954,285.0,6021.0,4.093,0.195,0.226,0
0.758,0,0,0,0,4.75796103,0.157,125.0,6021.0,4.093,0.195,0.226,0
1.0,0,0,0,0,20.4972755,0.406,243.0,6021.0,4.093,0.195,0.226,0
0.0,0,0,1,0,13.55480534,0.172,48.3,5370.0,4.494,0.074,0.178,1
0.0,0,1,0,0,29.74454668,0.0537,66900.0,4889.0,4.569,0.036,0.062,1
0.0,0,1,0,0,14.15402428,0.006,61600.0,5850.0,4.404,0.08,0.164,1
0.0,0,1,1,0,0.844786082,0.0217,2470.0,5705.0,4.452,0.098,0.237,1
0.001,0,1,0,0,0.848483947,0.0127,1910.0,5941.0,4.504,0.04,0.295,1
0.0,0,1,1,1,11.99097576,0.0726,2120.0,6110.0,4.352,0.149,0.319,1
1.0,0,0,0,0,53.5292702,0.122,1090.0,4736.0,4.624,0.012,0.046,0
0.3083282556413497,0,0,0,1,0.393726813,0.0999,565.0,6277.0,4.449,0.049,0.443,1
1.0,0,0,0,0,2.757584622,0.0793,563.0,3683.0,4.84,0.05,0.045,0
0.99,0,0,0,0,0.928310036,0.0617,376.0,4109.0,4.672,0.022,0.027,0
1.0,0,0,0,0,13.48457668,0.0395,654.0,6198.0,4.237,0.13,0.247,0
0.999,0,0,0,0,31.8841473,0.217,910.0,5779.0,4.477,0.032,0.158,0
0.6498028407856683,0,0,0,0,16.15811112,0.187,2320.0,5619.0,4.536,0.03,0.366,0
0.0014782534591767,0,0,0,0,67.69213907,0.0428,25500.0,5355.0,2.754,0.587,4.422,1
0.999,0,0,0,0,12.06222962,0.0572,300.0,5547.0,4.451,0.076,0.12,0
0.848,0,0,0,0,9.93146307,0.127,399.0,5782.0,4.28,0.137,0.196,0
1.0,0,0,0,0,21.85362905,0.108,356.0,5830.0,4.54,0.044,0.234,0
0.884,0,0,0,0,8.19345065,0.207,115.0,6021.0,4.093,0.195,0.226,0
0.0,0,1,1,1,19.97867,0.178,944.0,9651.0,4.229,0.126,0.803,1
1.0,0,0,0,0,41.8059544,0.147,434.0,5907.0,4.445,0.084,0.294,0
0.0,0,1,1,0,15.45158184,0.147,85.3,7839.0,4.08,0.13,0.505,1
0.0,0,1,0,0,89.69816853,0.00466,273000.0,6214.0,4.021,0.392,0.415,1
0.557,0,1,0,0,1.187352427,0.0139,20700.0,6424.0,4.186,0.18,0.443,1
0.0,0,1,1,1,3.012476582,0.0155,1140.0,8601.0,4.137,0.098,0.595,1
1.0,0,0,0,0,4.77800306,0.0184,473.0,5192.0,4.489,0.066,0.065,0
0.0,0,1,0,0,7.814839231,0.0644,2010.0,5887.0,4.499,0.052,0.297,1
0.0,0,1,1,1,29.7452499,0.46,779.0,5334.0,4.372,0.127,0.141,1
1.0,0,0,0,0,5.32667299,0.0739,611.0,5831.0,4.517,0.038,0.301,0
0.0,0,1,0,0,0.741057213,0.00904,2000.0,5496.0,4.592,0.038,0.152,1
0.0,0,0,1,0,2.988085455,0.114,803.0,5497.0,4.577,0.028,0.188,1
0.0,0,1,1,0,2.783883492,0.0364,904.0,6028.0,3.835,0.217,0.325,1
0.0,1,0,0,1,0.393727296,0.129,904.0,5628.0,4.575,0.04,0.203,1
1.0,0,0,0,0,8.17242644,0.141,864.0,5705.0,4.499,0.045,0.121,0
0.3343876862985696,0,0,0,0,1295.362215,0.259,8710.0,5609.0,4.346,0.149,0.375,0
1.0,0,0,0,0,13.0607936,0.195,237.0,5830.0,4.54,0.044,0.234,0
0.99,0,0,0,0,4.2989201,0.131,238.0,5300.0,4.385,0.132,0.124,0
0.0,0,1,1,1,25.9518461,0.3,1060.0,5372.0,4.584,0.03,0.133,1
0.0,0,1,1,1,25.9518536,0.246,2020.0,5198.0,4.604,0.036,0.107,1
0.4916630074894421,0,0,0,0,5.68628739,0.156,5560.0,6052.0,4.442,0.079,0.356,1
0.0,0,1,0,0,15.66388695,0.0289,5140.0,5996.0,3.901,0.196,0.307,1
0.008,0,1,0,0,4.020628573,0.0253,20900.0,6210.0,4.45,0.056,0.349,1
1.0,0,0,0,0,5.714817603,0.00573,12300.0,5695.0,4.526,0.058,0.224,0
0.0,0,1,0,0,185.0228822,0.00762,43500.0,6025.0,4.237,0.137,0.24,1
0.0,0,1,1,1,2.897432135,0.0796,1220.0,5970.0,3.619,0.74,0.809,1
1.0,0,0,0,0,8.70420525,0.0377,1070.0,5074.0,4.474,0.084,0.039,0
1.0,0,0,0,0,8.1280933,0.245,224.0,5831.0,4.517,0.038,0.301,0
1.0,0,0,0,0,2.83668931,0.23,166.0,5831.0,4.517,0.038,0.301,0
1.0,0,0,0,0,0.974868896,0.0233,198.0,5487.0,4.563,0.018,0.093,0
1.0,0,0,0,0,4.89721006,0.1,274.0,5093.0,4.483,0.099,0.102,0
0.0,0,1,0,0,2.757794163,0.0187,39000.0,5747.0,4.514,0.05,0.26,1
0.0,0,0,1,1,1.914158508,0.0461,7830.0,6289.0,4.407,0.07,0.388,1
0.0,0,0,1,1,3.98216698,0.109,381.0,5570.0,4.066,0.21,0.241,1
0.0,0,1,1,0,0.643794198,0.0466,457.0,5958.0,4.561,0.042,0.211,1
0.986,0,0,0,0,16.08832318,0.143,598.0,6157.0,4.224,0.149,0.225,0
0.994,0,0,0,0,10.30067919,0.207,272.0,6157.0,4.224,0.149,0.225,0
0.998,0,0,0,0,35.6757453,0.234,471.0,6157.0,4.224,0.149,0.225,0
0.487322468742739,0,0,0,0,1.00861677,0.3341375641915814,790.0,6313.868865028734,4.47391688620447,0.5422200174354389,1.6939040265113323,0
0.0,0,1,0,0,161.7883271,0.0123,87800.0,6018.0,4.327,0.08,0.209,1
1.0,0,0,0,0,16.56806842,0.0826,1330.0,4987.0,4.602,0.024,0.04,0
1.0,0,0,0,0,47.3329299,0.168,932.0,4987.0,4.602,0.024,0.04,0
0.0,0,0,1,0,0.856895349,0.0502,82.2,6021.0,4.537,0.037,0.264,1
0.976,0,0,0,0,40.8065333,0.125,314.0,6207.0,3.963,0.195,0.35,0
1.0,0,0,0,0,2.46697039,0.059,309.0,5074.0,4.474,0.084,0.039,0
1.0,0,0,0,0,2.624234833,0.0316,2610.0,5340.0,4.514,0.033,0.105,0
1.0,0,0,0,0,6.61836309,0.0788,549.0,5529.0,4.19,0.186,0.214,0
1.0,0,0,0,0,107.7214092,0.161,1400.0,5529.0,4.19,0.186,0.214,0
0.4685362858629814,0,0,0,0,92.77779,1.2,359.0,5888.0,4.444,0.059,0.451,0
0.0,0,1,1,1,5.251916208,0.0363,10600.0,5542.0,4.52,0.055,0.226,1
1.0,0,0,0,0,9.673958488,0.0165,953.0,5192.0,4.489,0.066,0.065,0
0.0,1,0,1,1,100.3039228,0.207,5450.0,5055.0,4.566,0.045,0.081,1
0.0,1,0,1,1,200.6110335,0.2832010304094819,70010.32133327401,6033.55889449076,4.032756874493123,0.1323029421658462,0.4559669532284447,1
0.0,1,0,1,0,0.986620248,0.0502,1350.0,6243.0,4.176,0.246,0.378,1
0.0,1,0,1,1,1.63484631,0.0935,51971.98152233803,6398.475491328935,4.46280213205827,0.1,0.045,1
0.985,0,0,0,0,14.12847677,0.119,629.0,5779.0,4.477,0.032,0.158,0
0.829,0,0,0,0,48.6478543,0.515,642.0,5779.0,4.477,0.032,0.158,0
1.0,0,0,0,0,8.39842977,0.143,340.0,6309.0,4.441,0.067,0.335,0
1.0,0,0,0,0,8.63847391,0.0903,396.0,5684.0,3.657,0.3,0.598,0
0.2001342234150167,0,0,0,0,422.917678,0.709,1370.0,5796.0,4.12,0.256,0.648,0
0.991,0,0,0,0,140.10765,0.333,267.0,6207.0,3.963,0.195,0.35,0
0.998,0,0,0,0,3.4815917,0.0747,135.0,5405.0,4.374,0.121,0.129,0
0.046,0,1,0,0,8.360616221,0.0314,28100.0,5463.0,3.79,0.238,0.42,1
0.0,0,1,1,1,1.838514968,0.0315,2720.0,5751.0,4.508,0.037,0.279,1
1.0,0,0,0,0,35.61760233,0.0435,4630.0,5123.0,4.523,0.084,0.08,0
0.0,0,0,1,1,1.09206833,0.0585,219.0,5639.0,4.551,0.033,0.233,1
0.998,0,0,0,0,10.12805158,0.0735,477.0,5676.0,4.548,0.033,0.102,0
0.0,0,1,1,1,1.613001111,0.149,104.0,5580.0,4.223,0.282,0.368,1
1.0,0,0,0,0,3.770551475,0.038,12400.0,6322.0,4.426,0.056,0.364,0
0.964,0,0,1,0,1.343767797,0.0227,4700.0,6324.0,3.8,0.52,0.494,1
0.0,1,0,0,0,29.12436474,0.0549,6500.0,4457.0,4.767,0.063,0.031,1
0.0,0,1,1,0,31.82814583,0.0467,4460.0,5908.0,4.507,0.052,0.287,1
0.0,0,1,1,1,3.629442796,0.11,427.0,6506.0,4.336,0.077,0.265,1
0.762,0,1,0,0,0.553261874,0.00657,1040.0,5679.0,3.565,0.84,0.939,1
1.0,0,0,0,0,5.72812616,0.0874,643.0,3968.0,4.714,0.03,0.033,0
1.0,0,0,0,0,3.75574267,0.0739,417.0,5311.0,4.588,0.035,0.133,0
0.0,0,0,1,0,7.44042933,0.335,547.0,5815.0,4.54,0.046,0.246,1
1.0,0,0,0,0,6.581477136,0.0368,2320.0,5188.0,4.4,0.14,0.333,0
1.0,0,1,0,0,24.66919273,0.00754,7380.0,5313.0,2.936,0.18,2.551,1
1.0,0,0,0,0,2.382652873,0.0448,705.0,5188.0,4.4,0.14,0.333,0
1.0,0,0,0,0,24.66461416,0.0617,2400.0,5188.0,4.4,0.14,0.333,0
1.0,0,0,0,0,11.51517167,0.0382,1360.0,5177.0,4.59,0.024,0.108,0
1.0,0,0,0,0,7.641567589,0.00733,2270.0,5356.0,4.338,0.065,0.065,0
0.0,0,1,0,0,30.6113932,0.124,3470.0,3900.0,4.727,0.054,0.048,1
1.0,0,0,0,0,7.40742502,0.101,442.0,5922.0,4.474,0.054,0.297,0
0.0,1,0,0,0,569.934135,0.0617,18900.0,5367.0,3.783,0.084,0.586,1
0.0,0,0,1,0,5.09246539,0.199,254.0,5037.0,4.547,0.072,0.079,1
0.3983734776613277,1,0,0,0,110.6157662,0.2835754503488092,1520.0,4899.94780111182,4.237468549781277,0.2103109873494552,0.6052764649703092,1
0.0,0,0,0,1,1.103971357,0.0818,318.0,5409.0,4.609,0.037,0.133,1
0.905537958446301,0,0,0,0,10.91610834,0.0646,1480.0,5575.0,4.521,0.019,0.157,0
1.0,0,0,0,0,3.353732008,0.0346,1260.0,3789.0,4.781,0.063,0.035,0
0.99,0,0,0,0,6.877446033,0.0435,1630.0,3789.0,4.781,0.063,0.035,0
0.992,0,0,0,0,28.46464804,0.0806,1630.0,3789.0,4.781,0.063,0.035,0
0.5326487431328083,0,0,0,0,0.293630085,0.0391,2020.0,5665.0,4.554,0.03,0.244,1
0.998,0,0,0,0,42.89645024,0.056,555.0,5192.0,4.489,0.066,0.065,0
0.0,0,0,1,1,2.44199803,0.534,252.0,5970.0,4.564,0.044,0.194,1
0.996,0,0,0,0,30.5872153,0.0906,465.0,5944.0,4.38,0.08,0.181,0
1.0,0,0,0,0,7.09712124,0.09,370.0,3569.0,4.861,0.066,0.047,0
0.0,0,0,1,1,2.6827683,0.122,79.8,6180.0,4.262,0.185,0.341,1
1.0,0,0,0,0,3.601465336,0.0456,778.0,5052.0,4.48,0.077,0.039,0
1.0,0,1,1,0,3.108251172,0.0646,1870.0,5330.0,4.495,0.085,0.141,1
1.0,0,0,0,0,25.8474958,0.148,537.0,6297.0,4.448,0.052,0.32,0
0.999,0,0,0,0,40.715561,0.131,681.0,6297.0,4.448,0.052,0.32,0
0.0,0,1,1,1,20.42720701,0.199,1270.0,6014.0,4.494,0.052,0.3,1
0.0,0,1,0,0,6.198273591,0.0054,47300.0,6038.0,4.524,0.039,0.29,1
0.0,0,0,1,1,1.023471798,0.0608,861.0,5741.0,4.491,0.075,0.244,1
0.0,0,1,0,0,0.51872711,0.0249,714.0,5572.0,4.597,0.04,0.147,1
0.995,0,0,0,0,17.31711739,0.0842,1470.0,4719.0,4.753,0.042,0.023,0
1.0,0,0,0,0,9.42889884,0.0582,565.0,5897.0,3.98,0.203,0.259,0
0.0,0,1,1,1,1.096583368,0.0637,309.0,5222.0,4.528,0.085,0.102,1
0.0,0,0,0,0,9.95639775,0.226,511.0,6161.0,4.454,0.048,0.306,0
1.0,0,0,0,0,6.50327035,0.131,418.0,4999.0,4.49,0.075,0.04,0
0.695,0,0,0,0,4.09667624,0.122,302.0,4999.0,4.49,0.075,0.04,0
0.821,0,0,0,0,1.196548464,0.081,225.0,4999.0,4.49,0.075,0.04,0
1.0,0,0,0,0,11.47609015,0.111,182.0,6071.0,4.202,0.149,0.252,0
0.998,0,0,0,0,25.2630467,0.293,126.0,6071.0,4.202,0.149,0.252,0
0.7806032265328369,1,0,0,0,7.1688266,0.4652680500971036,116169.40591194452,5586.868835836849,4.433145894340437,0.018,0.2679280733513661,1
1.0,0,0,0,0,0.677374687,0.0399,76.7,5718.0,4.395,0.09,0.162,0
1.0,0,0,0,0,10.43547031,0.0598,210.0,5528.0,4.499,0.063,0.089,0
0.997,0,0,0,0,7.41084314,0.0965,124.0,5528.0,4.499,0.063,0.089,0
1.0,0,0,0,0,28.59914031,0.0556,1590.0,3755.0,4.781,0.063,0.04,0
1.0,0,0,0,0,24.58716355,0.101,908.0,5474.0,4.605,0.037,0.13,0
0.913,0,1,0,0,34.19360031,0.00803,13700.0,6129.0,3.991,0.175,0.308,1
1.0,0,0,0,0,12.53248222,0.0646,1150.0,5997.0,4.522,0.048,0.264,0
0.993,0,0,0,0,31.20169247,0.00988,34500.0,3748.0,4.796,0.042,0.028,0
1.0,0,0,0,0,13.19720694,0.0489,2140.0,4954.0,4.462,0.102,1.019,0
1.0,0,0,0,0,14.85890852,0.0133,3270.0,5356.0,4.338,0.065,0.065,0
0.989,0,0,0,0,4.08897299,0.138,158.0,5897.0,3.98,0.203,0.259,0
0.0,0,0,1,0,2.866680334,0.0877,712.0,5238.0,4.598,0.032,0.122,1
1.0,0,0,0,0,17.44486016,0.081,827.0,5568.0,4.413,0.12,0.261,0
0.0,0,0,1,0,8.30697421,0.223,159.0,5300.0,3.69,0.917,1.272,1
0.8133094545391383,1,0,0,0,2.49705175,0.2543001575953013,15577.150282538834,5993.264502750475,4.193057392582378,0.0517388940307891,0.084,1
1.0,0,0,0,0,7.33685101,0.113,326.0,5795.0,4.554,0.036,0.252,0
0.983,0,1,0,0,22.65117451,0.0364,2250.0,6968.0,4.31,0.058,0.513,1
0.0,0,0,1,0,1.204274435,0.0454,186.0,5668.0,4.552,0.035,0.229,1
0.993,0,0,0,0,7.71790675,0.148,307.0,3975.0,4.753,0.031,0.037,0
1.0,0,0,0,0,27.6652847,0.108,469.0,6036.0,4.396,0.105,0.298,0
0.0,0,1,1,1,0.948950734,0.0239,2130.0,6307.0,4.391,0.07,0.388,1
1.0,0,0,0,0,14.55730897,0.0289,957.0,5774.0,4.159,0.168,0.232,0
0.0,0,1,1,0,4.722254104,0.0209,82700.0,3801.0,4.776,0.025,0.033,1
