Disposition Score,Not Transit-Like FPF,Stellar Eclipse FPF,Centroid Offset FPF,Ephemeris Contamination FPF,Transit Depth Upper,Insolation Flux Lower ,Stellar Radius Upper,Disposition Using Kepler Data
0.998,0,0,0,0,44.9,-6.13,0.312,0
0.0,0,0,1,1,5.9,-13.88,0.023,1
0.957,0,0,0,0,3.3,-217.28,0.237,0
0.0,0,1,1,1,5.2,-303.09,0.266,1
1.0,0,0,0,0,11.3,-89.82,0.239,0
0.951,0,0,0,0,8.0,-160.85,0.343,0
1.0,0,0,0,0,49.1,-23.61,0.152,0
0.0,0,1,1,1,6.4,-39.98,0.263,1
1.0,0,0,0,0,5.6,-56.31,0.168,0
0.998,0,0,0,0,3.7,-383.77,0.168,0
1.0,0,0,0,0,7.6,-51.79,0.254,0
1.0,0,0,0,0,8.4,-20.43,0.212,0
0.0,0,1,1,0,31.3,-500.91,0.557,1
1.0,0,0,0,0,1.1,-33.67,0.04,0
0.0,0,0,1,0,13.7,-135.32,0.235,1
1.0,0,0,0,0,29.0,-74.48,0.355,0
0.0,0,1,0,0,48.6,-10.49,0.315,1
0.0,0,1,1,0,15.4,-614.13,0.089,1
0.983,0,0,0,0,5.5,-8.38,0.148,0
1.0,0,0,0,0,11.8,-49.99,0.161,0
0.799,0,0,0,0,42.5,-1.75,0.052,0
0.892,0,0,0,0,12.2,-311.57,0.164,0
0.0,0,0,1,0,18.1,-7.85,0.26,1
0.988,0,0,0,0,21.3,-10.43,0.088,0
0.994,0,0,0,0,11.6,-37.84,0.088,0
1.0,0,0,0,0,15.9,-22.62,0.258,0
0.0,0,0,0,0,1.8,-14922.46,0.357,0
1.0,0,0,0,0,3.9,-69.55,0.175,0
1.0,0,0,0,0,16.2,-241.99,0.44,0
0.0,0,1,1,1,7.2,-80.67,0.319,1
0.394,0,0,1,0,8.3,-33.49,0.457,1
0.0,0,1,1,1,9.6,-286.44,0.524,1
0.998,0,0,0,0,5.1,-33.1,0.089,0
0.993,0,0,0,0,3.3,-313.04,0.238,0
1.0,0,0,0,0,4.2,-180.78,0.259,0
0.984,0,0,0,0,19.6,-36.26,0.199,0
0.0,0,1,1,0,20.4,-138.32,0.366,1
0.6020238312341012,0,0,0,0,26.3,-24.79,0.352,0
0.977,0,0,0,0,7.7,-12.03,0.084,0
0.87,0,0,0,0,8.1,-6.76,0.084,0
0.959,0,0,0,0,49.1,-4.73,0.281,0
0.0,1,0,0,1,153.8543268917024,-285.73,0.025,1
0.972,0,0,0,0,22.0,-24.03,0.138,0
0.0,0,1,0,0,54.6,-242.01,0.532,1
0.0,0,1,1,1,9.6,-325.04,0.208,1
0.99,0,0,0,0,16.5,-72.54,0.061,0
0.968,0,0,0,0,20.2,-11.16,0.036,0
0.893,0,0,0,0,10.2,-391.39,0.203,0
1.0,0,0,0,0,10.1,-18.05,0.164,0
0.0,0,1,1,0,92.0,0.0,0.8323406035766969,1
1.0,0,0,0,0,7.2,-11.12,0.043,0
0.999,0,0,0,0,5.6,-32.87,0.043,0
1.0,0,0,0,0,4.4,-611.67,0.197,0
1.0,0,0,0,0,8.6,-50.54,0.197,0
0.0,0,1,0,0,75.6,-0.82,0.292,1
0.989,0,0,0,0,70.4,-3.12,0.075,0
1.0,0,0,0,0,3.4,-496.01,0.232,0
0.984,0,0,0,0,4.2,-293.04,0.232,0
0.0,0,0,1,1,17.8,-31.98,0.036,1
0.997,0,0,0,0,55.5,-6.57,0.264,0
0.971,0,0,0,0,4.5,-26.86,0.157,0
1.0,0,0,0,0,33.6,-25.95,0.264,0
0.0,0,0,1,0,30.7,-20.81,0.071,1
0.0,0,0,1,0,19.4,-931.7,0.2,1
0.962,0,0,0,0,29.0,-19.72,0.388,0
0.858,0,0,0,0,77.7,-2.18,0.049,0
1.0,0,0,0,0,36.5,-21.67,0.079,0
0.858,0,0,0,0,20.5,-167.1,0.079,0
0.768,0,0,0,0,13.3,-11.4,0.202,0
0.0,0,1,0,0,32.3,-13.3,0.209,1
1.0,0,0,0,0,10.5,-35.38,0.11,0
1.0,0,0,0,0,9.4,-62.25,0.11,0
1.0,0,0,0,0,3.9,-182.3,0.194,0
1.0,0,0,0,0,3.1,-569.52,0.194,0
0.0,0,0,1,0,4.5,-935.14,0.358,1
1.0,0,0,0,0,4.5,-18.64,0.047,0
0.987,0,0,0,0,11.9,-504.68,0.317,0
0.254,0,0,0,0,28.7,-21.65,0.086,0
0.999,0,0,0,0,27.9,-68.07,0.187,0
0.977,0,0,0,0,3.8,-174.16,0.252,0
0.981,0,0,0,0,27.6,-20.11,0.048,0
1.0,0,0,0,0,21.0,-42.35,0.35,0
0.0,1,0,1,1,11.0,-618.35,0.3,1
0.999,0,0,0,0,15.6,-775.66,0.215,0
0.997,0,0,0,0,13.4,-23.45,0.309,0
1.0,0,0,0,0,2.4,-92.88,0.098,0
0.014,0,0,1,0,29.3,-53.14,0.335,1
1.0,0,0,0,0,5.2,-30.34,0.219,0
1.0,0,0,0,0,11.7,-1.22,0.219,0
0.998,0,0,0,0,7.2,-10.07,0.194,0
0.0,0,1,0,0,596.0,-84.91,0.127,1
1.0,0,0,0,0,10.6,-2.25,0.112,0
1.0,0,0,0,0,11.3,-1.98,0.033,0
1.0,0,0,0,0,22.2,-5.26,0.054,0
0.989,0,0,0,0,5.1,-56.26,0.239,0
0.0,0,0,1,0,7.6,-2601.69,0.349,1
0.0,0,1,1,1,11.0,-1138.81,0.199,1
0.508,0,0,0,0,30.9,-6.4,0.178,0
0.0,0,0,1,0,6.5,-16907.16,0.44,1
1.0,0,0,0,0,21.8,-26.06,0.132,0
0.887,0,0,0,0,67.4,-3.66,0.119,0
0.0,0,1,1,1,39.1,-2.58,0.093,1
0.919,0,0,0,0,2.6,-106.48,0.157,0
0.378,1,0,0,0,8.3,-5.6,0.229,1
0.992,0,0,0,0,14.1,-28.03,0.074,0
1.0,0,0,0,0,24.3,-8.02,0.309,0
0.0,0,0,1,0,5.3,-1376.35,0.478,1
0.995,0,0,0,0,6.1,-20.03,0.211,0
1.0,0,0,0,0,6.6,-121.84,0.211,0
0.972,0,0,0,0,48.1,-22.03,0.301,0
0.0,0,1,0,0,14.2,-3.86,0.307,1
1.0,0,0,0,0,3.3,-198.83,0.131,0
0.351,0,1,0,0,202.0,-483.51,0.29,1
1.0,0,0,0,0,14.7,-1.13,0.039,0
1.0,0,0,0,0,10.9,-26.28,0.158,0
0.917,0,0,0,0,30.0,-17.78,0.079,0
0.983,0,0,0,0,10.6,-22.9,0.151,0
0.0,0,0,0,0,25.3,-0.55,0.195,0
1.0,0,0,0,0,13.0,-27.32,0.248,0
0.0,0,0,1,1,6.8,-155.95,0.103,1
1.0,0,0,0,0,2.4,-20.33,0.067,0
1.0,0,0,0,0,3.1,-9.89,0.065,0
0.9,0,0,0,0,86.5,-0.18,0.04,0
0.996,0,0,0,0,5.5,-876.37,0.339,0
0.0,0,0,1,0,12.1,-174.42,0.314,1
0.933,0,0,0,0,18.9,-61.97,1.001,0
0.0,0,0,0,0,53.1,-5.36,0.08,0
0.994,0,0,0,0,19.3,-26.31,0.186,0
0.0,0,0,1,0,46.2,-320.86,0.143,1
0.0,0,0,1,1,3.5,-794.14,0.329,1
0.552,0,0,0,0,9.0,-29.51,0.335,0
0.59,0,0,0,0,9.3,-15.99,0.236,0
1.0,0,0,0,0,4.1,-99.11,0.164,0
0.958,0,0,0,0,6.5,-42.12,0.164,0
1.0,0,0,0,0,8.0,-11.5,0.16,0
0.88,0,0,0,0,18.5,-1.01,0.195,0
0.889,0,0,0,0,173.0,-0.12,0.035,0
0.999,0,0,0,0,13.3,-5.4,0.195,0
0.0,0,1,1,0,81.5,0.0,0.419929928556056,1
1.0,0,0,0,0,11.2,-23.34,0.209,0
1.0,0,0,0,0,36.2,-4.38,0.281,0
0.989,0,0,0,0,16.2,-37.1,0.281,0
0.0,0,1,1,0,24.4,-1576.53,0.26,1
0.987,0,0,0,0,19.3,-195.42,0.4,0
1.0,0,0,0,0,47.3,-7.4,0.123,0
0.0,0,0,0,1,7.7,-1106.29,0.348,1
1.0,0,0,0,0,50.5,-6.73,0.222,0
0.0,0,1,1,0,4.8,-1722.7,0.29,1
0.0,1,0,1,0,2.8355655327155542,-0.11,0.07,1
0.983,0,0,0,0,5.2,-222.17,0.347,0
1.0,0,0,0,0,11.9,-256.68,0.341,0
0.0,0,0,1,0,35.0,-3.74,0.115,1
0.998,0,0,0,0,2.5,-111.84,0.157,0
0.0,0,0,1,1,11.0,-10443.48,0.681,1
0.983,0,0,0,0,11.5,-12.11,0.091,0
1.0,0,0,0,0,3.9,-193.75,0.26,0
1.0,0,0,0,0,8.4,-4.66,0.052,0
0.915,0,0,0,0,11.6,-1.14,0.052,0
1.0,0,0,0,0,3.7,-492.42,0.161,0
0.0,0,1,0,0,53.9,0.0,1.41490596083645,1
0.0,0,0,1,1,2.4,-1246.33,0.376,1
1.0,0,0,0,0,7.9,-11.33,0.139,0
0.998,0,0,0,0,6.4,-31.66,0.139,0
1.0,0,0,0,0,4.6,-192.98,0.216,0
1.0,0,0,0,0,5.0,-2509.08,1.06,0
0.0,0,1,0,0,14.9,-30.77,0.212,1
1.0,0,0,0,0,4.9,-110.97,0.103,0
0.0,0,0,1,0,10.5,-14.16,0.142,1
0.996,0,0,0,0,7.4,-42.56,0.173,0
0.0,0,0,1,0,15.8,-26.68,0.315,1
1.0,0,0,0,0,3.7,-5.82,0.05,0
0.983,0,0,0,0,35.4,-44.51,0.256,0
0.94,0,0,0,0,14.4,-9.67,0.285,0
0.963,0,0,0,0,5.1,-26.74,0.177,0
0.979,0,0,0,0,4.8,-51.4,0.177,0
0.673,0,0,0,0,4.1,-35.11,0.177,0
0.0,0,0,1,1,11.8,-269.86,0.212,1
0.0,0,0,1,1,6.0,-88.04,0.244,1
1.0,0,0,0,0,21.2,-2.83,0.032,0
1.0,0,0,0,0,16.7,-62.35,0.312,0
1.0,0,0,0,0,21.2,-16.83,0.211,0
0.989,0,0,0,0,30.2,-2.64,0.161,0
1.0,0,0,0,0,18.2,-3.9,0.161,0
0.189,1,0,0,0,14.9,-9.2,0.193,1
0.999,0,0,0,0,13.6,-9.65,0.032,0
0.0,0,0,1,1,2.4,-19066.16,0.737,1
1.0,0,0,0,0,17.4,-16.17,0.343,0
0.0,0,1,1,1,120.0,-1.05,0.184,1
0.926,0,0,0,0,26.1,-4.38,0.197,0
0.047,1,0,0,0,9.0,-0.12,0.05,1
1.0,0,0,0,0,20.1,-90.99,0.242,0
0.0,0,0,0,0,92.8,-0.17,0.326,0
1.0,0,0,0,0,18.3,-58.19,0.262,0
0.0,0,1,0,0,68.2,-412.53,0.239,1
0.999,0,0,0,0,3.8,-41.06,0.101,0
0.174,1,0,0,0,37.3,-0.43,0.088,1
1.0,465,0,0,0,23.1,-8.74,0.134,0
1.0,0,0,0,0,27.4,-1.77,0.03,0
1.0,0,0,0,0,14.5,-4.14,0.11,0
1.0,0,0,0,0,9.8,-66.17,0.198,0
1.0,0,0,0,0,10.7,-19.92,0.145,0
0.425,0,0,0,0,6.0,-32.07,0.028,0
1.0,0,0,0,0,11.2,-42.17,0.143,0
0.0,0,0,0,0,25.0,-63.99,0.316,0
1.0,0,0,0,0,1.9,-93.4,0.056,0
1.0,0,0,0,0,7.1,-226.9,0.264,0
0.0,0,1,1,1,9.9,-18.75,0.188,1
0.879,0,0,0,0,17.2,-69.25,0.319,0
1.0,0,0,0,0,7.6,-120.95,0.334,0
1.0,0,0,0,0,7.4,-72.72,0.051,0
1.0,0,0,0,0,10.6,-31.66,0.051,0
1.0,0,0,0,0,12.6,-49.58,0.217,0
1.0,0,0,0,0,15.0,-40.87,0.215,0
0.676,0,0,0,0,3.4,-41.93,0.207,0
0.0,0,1,1,0,139.0,-83.78,0.312,1
1.0,0,0,0,0,17.3,-42.58,0.351,0
1.0,0,0,0,0,28.8,-7.5,0.107,0
1.0,0,0,0,0,25.2,-3.57,0.107,0
0.995,0,0,0,0,37.4,-0.93,0.107,0
0.001,1,0,0,0,313.0,-0.14,0.133,1
1.0,0,0,0,0,6.6,-167.41,0.145,0
1.0,0,0,0,0,16.8,-2.7,0.145,0
0.0,1,0,0,0,8.5,-464.56,0.965,1
0.0,0,1,1,0,15.7,-98.17,0.253,1
1.0,0,0,0,0,10.6,-54.81,0.207,0
0.122,1,0,1,0,15.6,-2.88,0.036,1
1.0,0,0,0,0,9.9,-40.34,0.191,0
1.0,0,0,0,0,21.6,-1.84,0.191,0
1.0,0,0,0,0,18.8,-14.57,0.191,0
0.0,0,1,0,0,20.5,-168.55,0.164,1
1.0,0,0,0,0,20.2,-21.39,0.214,0
0.374,1,0,0,0,239.0,0.0,0.0,1
1.0,0,0,0,0,18.9,-9.66,0.023,0
0.962,0,0,0,0,33.9,-0.68,0.215,0
0.989,0,0,0,0,13.2,-27.56,0.044,0
0.972,0,0,0,0,10.3,-2.8,0.158,0
0.994,0,0,0,0,22.3,-6.42,0.044,0
0.971,0,0,0,0,4.3,-0.8,0.05,0
0.559,0,0,0,0,15.5,-13.88,0.044,0
1.0,0,0,0,0,8.4,-256.49,0.166,0
1.0,0,0,0,0,15.5,-23.7,0.103,0
1.0,0,0,0,0,23.8,-2.07,0.028,0
0.998,0,0,0,0,22.6,-3.01,0.028,0
0.343,0,0,0,0,66.0,-0.47,0.174,0
1.0,0,0,0,0,16.8,-11.94,0.164,0
0.963,0,0,0,0,6.0,-8.67,0.101,0
1.0,0,0,0,0,16.6,-5.06,0.1,0
0.0,0,1,1,1,18.7,-20.61,0.324,1
1.0,0,0,0,0,12.2,-12.86,0.144,0
0.269,1,0,0,0,32.6,-1.22,0.252,1
1.0,0,0,0,0,13.6,-36.64,0.215,0
1.0,0,0,0,0,15.1,-32.93,0.162,0
1.0,0,0,0,0,9.0,-138.2,0.329,0
1.0,0,0,0,0,17.0,-15.12,0.194,0
1.0,0,0,0,0,1.4,-354.64,0.056,0
0.812,0,0,0,0,4.8,-58.85,0.245,0
0.999,0,0,0,0,12.7,-119.21,0.194,0
1.0,0,0,0,0,17.4,-25.58,0.113,0
1.0,0,0,0,0,5.8,-487.63,0.218,0
1.0,0,0,0,0,8.0,-21.78,0.137,0
1.0,0,0,0,0,10.4,-7.9,0.137,0
0.932,0,0,0,0,7.1,-38.5,0.137,0
1.0,0,0,0,0,12.8,-73.34,0.182,0
0.997,0,0,0,0,21.8,-3.55,0.164,0
1.0,0,0,0,0,10.5,-112.58,0.358,0
1.0,0,0,0,0,14.8,-33.65,0.08,0
0.0,0,0,1,0,24.1,-50.51,0.304,1
0.992,0,0,0,0,52.2,-0.09,0.08,0
0.0,0,1,0,0,28.4,-7.13,0.218,1
0.0,0,0,1,0,12.8,-634.2,0.395,1
0.7870090304276005,0,0,0,0,21.2,-121.01,0.782,1
1.0,0,0,0,0,7.8,-13.19,0.054,0
0.217,1,0,0,0,18.6,-0.25,0.131,1
1.0,0,0,0,0,4.2,-3.16,0.048,0
0.0,0,0,0,0,36.1,-0.01,0.054,0
1.0,0,0,0,0,11.2,-79.45,0.113,0
1.0,0,0,0,0,8.7,-90.07,0.333,0
0.921,0,0,0,0,26.3,-3.19,0.2,0
0.598,1,0,0,0,14.0,-24.81,0.977,1
1.0,0,0,0,0,8.4,-199.16,0.178,0
1.0,0,0,0,0,13.0,-18.18,0.335,0
0.9449647731237608,0,0,0,0,40.8585458793632,16879.374805639887,0.5820631701472401,1
1.0,0,0,0,0,15.8,-17.01,0.266,0
1.0,0,0,0,0,15.9,-11.97,0.102,0
1.0,0,0,0,0,15.5,-6.0,0.019,0
0.994,0,0,0,0,5.3,-30.27,0.243,0
1.0,0,0,0,0,14.0,-83.63,0.233,0
1.0,0,0,0,0,13.6,-10.69,0.13,0
0.6044407949743987,0,0,0,0,63.6,-0.05,0.35,0
0.804,0,0,0,0,126.0,-0.33,0.2,0
0.471,1,0,0,0,25.8,-21.78,0.304,1
0.0,0,0,0,0,284.0,-7.11,0.073,0
1.0,0,0,0,0,12.6,-4.67,0.031,0
0.0,0,0,0,0,1.2,-443.61,0.057,0
0.987,0,0,0,0,9.1,-6.59,0.054,0
0.997,0,0,0,0,14.4,-1.56,0.054,0
0.0,0,0,1,0,14.1,-131.67,0.293,1
1.0,0,0,0,0,21.1,-5.52,0.096,0
0.0,0,1,1,1,12.7,-118.91,0.224,1
1.0,0,0,0,0,29.0,-1.1,0.061,0
0.0,0,1,1,0,97.7,-7.19,0.169,1
1.0,0,0,0,0,16.6,-12.55,0.187,0
1.0,0,0,0,0,2.5,-193.94,0.097,0
1.0,0,0,0,0,2.2,-60.42,0.056,0
0.999,0,0,0,0,15.5,-8.0,0.279,0
0.992,0,0,0,0,12.2,-35.11,0.279,0
0.9,0,0,0,0,21.0,-9.86,0.229,0
1.0,0,0,0,0,13.2,-18.59,0.132,0
0.999,0,0,0,0,23.4,-2.82,0.132,0
1.0,0,0,0,0,15.1,-69.1,0.289,0
1.0,0,0,0,0,9.7,-220.98,0.191,0
1.0,0,0,0,0,29.3,-0.25,0.031,0
1.0,0,0,0,0,7.3,-163.2,0.113,0
0.991,0,0,0,0,3.6,-13.04,0.054,0
1.0,0,0,0,0,13.4,-4.86,0.052,0
1.0,0,0,0,0,13.1,-22.92,0.052,0
0.0,0,0,1,1,28.5,-9.13,0.195,1
0.0,0,0,1,1,14.7,-58.33,0.147,1
1.0,0,0,0,0,12.2,-1759.05,0.409,0
0.498,0,0,0,0,2.2,-65.3,0.22,0
1.0,0,0,0,0,12.4,-36.13,0.207,0
1.0,0,0,0,0,3.6,-5.75,0.048,0
0.996,0,0,0,0,9.0,-154.98,0.207,0
1.0,0,0,0,0,12.9,-36.11,0.041,0
1.0,0,0,0,0,11.2,-54.88,0.041,0
0.57,0,0,0,0,3.7,-674.75,0.503,0
0.0,0,1,1,1,9.1,-181.73,0.34,1
0.0,0,1,1,0,6.9,-283.11,0.143,1
1.0,0,0,0,0,15.3,-21.24,0.365,0
0.955,0,0,0,0,21.3,-11.42,0.233,0
0.0,0,0,1,1,8.0,-114.86,0.221,1
0.866,0,0,0,0,8.8,-1003.97,0.148,0
1.0,0,0,0,0,15.7,-8.12,0.308,0
1.0,0,0,0,0,18.3,-38.43,0.302,0
1.0,0,0,0,0,37.2,-2.04,0.302,0
0.982,0,0,0,0,9.1,-24.01,0.145,0
1.0,0,0,0,0,5.2,-370.99,0.145,0
0.974,0,0,0,0,7.1,-1618.7,1.119,0
0.868,0,0,0,0,9.7,-57.59,0.145,0
1.0,0,0,0,0,10.9,-10.34,0.211,0
1.0,0,0,0,0,9.6,-20.94,0.12,0
0.9561149272239496,0,0,0,0,33.3,-51.01,0.37,1
1.0,0,0,0,0,13.0,-19.46,0.148,0
1.0,0,0,0,0,17.4,-3.85,0.031,0
1.0,0,0,0,0,20.2,-2.58,0.031,0
1.0,0,0,0,0,12.9,-11.65,0.031,0
1.0,0,0,0,0,15.0,-6.71,0.031,0
0.999,0,0,0,0,12.7,-57.31,0.365,0
1.0,0,0,0,0,19.5,-4.42,0.049,0
1.0,0,0,0,0,12.2,-14.54,0.186,0
0.881,0,0,0,0,10.5,-0.24,0.08,0
0.0,0,1,1,0,13.1,-108.66,0.234,1
1.0,0,0,0,0,34.3,-4.37,0.302,0
1.0713676779713035,0,0,0,0,31.248772229192124,1802.5628771853992,0.4964801216584876,1
1.0,0,0,0,0,11.2,-21.01,0.041,0
1.0,0,0,0,0,14.2,-43.66,0.229,0
1.0,0,0,0,0,4.1,-83.6,0.243,0
1.0,0,0,0,0,7.9,-730.66,0.229,0
0.982,0,0,0,0,3.7,-2.17,0.057,0
0.605414440883661,0,0,0,0,146.0,25987.307871128745,0.39,1
1.0,0,0,0,0,23.1,-3.88,0.054,0
0.895,0,0,0,0,24.1,-1.9,0.054,0
0.0,0,1,1,1,14.5,-125.66,0.21,1
1.0,0,0,0,0,31.8,-2.15,0.037,0
0.0,0,0,0,0,46.8,-0.31,0.037,0
1.0,0,0,0,0,9.5,-53.12,0.031,0
0.998,0,0,0,0,15.1,-12.32,0.189,0
0.0,0,0,1,1,8.8,-67.59,0.204,1
1.0,0,0,0,0,5.3,-1.56,0.048,0
1.0,0,0,0,0,25.2,-3.84,0.025,0
0.0,1,0,1,0,4.7,-4478.61,0.234,1
1.0,0,0,0,0,14.1,-15.78,0.123,0
1.0,0,0,0,0,18.4,-44.34,0.186,0
0.995,0,0,0,0,8.9,-203.54,0.297,0
1.0,0,0,0,0,16.2,-114.95,0.186,0
0.059,0,1,0,0,75.0,-276.61,0.276,1
1.0,0,0,0,0,23.0,-91.85,0.303,0
1.0,0,0,0,0,63.8,-32.9,0.303,0
1.0,0,0,0,0,15.3,-677.34,0.303,0
0.994,0,0,0,0,14.1,-337.88,0.375,0
1.0,0,0,0,0,13.4,-44.69,0.272,0
0.953,0,0,0,0,7.2,-9.25,0.243,0
0.0,0,1,0,0,64.3,-0.8,0.317,1
0.0,0,0,1,0,35.1,-10.98,0.283,1
0.0,0,0,1,1,10.6,-296.49,0.339,1
0.949,0,0,0,0,16.9,-5.81,0.042,0
1.0,0,0,0,0,5.8,-230.94,0.326,0
0.0,1,0,0,0,2.0,-2336.46,0.795,1
0.001,0,1,0,0,770.0,-148.05,0.207,1
0.932,0,0,0,0,21.2,-4.57,0.144,0
1.0,0,0,0,0,17.8,-4.66,0.046,0
0.976,0,0,0,0,38.3,-89.78,0.084,0
0.996,0,0,0,0,12.2,-13.52,0.046,0
1.0,0,0,0,0,10.5,-31.85,0.046,0
0.998,0,0,0,0,14.4,-9.06,0.046,0
0.0,0,0,1,1,8.9,-286.48,0.28,1
1.0,0,0,0,0,130.0,-655.79,0.282,0
0.146,1,0,0,0,54.3,-0.99,0.201,1
1.0,0,0,0,0,9.3,-75.12,0.063,0
0.97,0,0,0,0,24.4,-1.12,0.063,0
0.0,0,0,1,0,3.0,-54.2,0.146,1
0.963,0,0,0,0,41.4,-1.03,0.068,0
1.0,0,0,0,0,15.6,-29.56,0.068,0
0.04,1,0,1,0,83.9,-1.84,0.246,1
1.0,0,0,0,0,12.6,-96.16,0.068,0
0.0,0,1,0,0,247.0,-145.21,0.178,1
0.0,0,1,1,0,48.7,-6.52,0.281,1
1.0,0,0,0,0,23.1,-3.58,0.132,0
0.0,0,1,1,0,34.7,-0.63,0.04,1
1.0,0,0,0,0,35.8,-89.31,0.112,0
1.0,0,0,0,0,11.4,-24.07,0.161,0
1.0,0,0,0,0,8.1,-112.5,0.161,0
1.0,0,0,0,0,11.0,-23.31,0.051,0
0.981,0,0,0,0,28.3,-0.39,0.046,0
0.9,0,0,1,0,9.8,-493.93,0.328,1
0.949,0,0,0,0,11.4,-54.17,0.161,0
1.0,0,0,0,0,30.7,-10.15,0.13,0
1.0,0,0,0,0,10.2,-27.32,0.159,0
1.0,0,0,0,0,3.2,-9.52,0.048,0
0.0,0,1,1,1,17.5,-34.87,0.273,1
1.0,0,0,0,0,20.8,-11.41,0.104,0
0.881,0,0,0,0,17.0,-111.37,0.254,0
1.0,0,0,0,0,18.4,-20.21,0.176,0
0.5356944615949806,0,0,0,1,16.8,-50.57,0.238,1
1.0,0,0,0,0,34.3,-4.57,0.122,0
1.0,0,0,0,0,13.3,-4.31,0.11,0
1.0,0,0,0,0,33.4,-0.45,0.11,0
0.6751430845567309,1,0,0,0,63.7857491404534,-1.19,0.1630234511556318,1
1.0,0,0,0,0,4.5,-19.06,0.101,0
0.997,0,0,0,0,16.0,-1.84,0.11,0
0.0,0,1,0,0,21.0,-19.71,0.315,1
1.0,0,0,0,0,16.2,-14.39,0.051,0
0.933,0,0,0,0,53.7,-575.29,0.764,0
0.029,1,0,0,0,20.0,-45.53,0.559,1
1.0,0,0,0,0,12.0,-18.03,0.261,0
1.0,0,0,0,0,7.4,-71.55,0.261,0
1.0,0,0,0,0,6.3,-8.11,0.233,0
1.0,0,0,0,0,13.4,-10.15,0.159,0
1.0,0,0,0,0,12.2,-59.91,0.115,0
0.0,1,0,1,0,6.1,-680.45,0.072,1
1.0,0,0,0,0,20.1,-15.54,0.115,0
0.0,0,0,0,0,23.1,-2.98,0.115,0
1.0,0,0,0,0,10.0,-153.26,0.152,0
1.0,0,0,0,0,9.1,-19.07,0.051,0
1.0,0,0,0,0,9.6,-48.07,0.219,0
0.258,0,1,0,0,48.6,-4.15,0.332,1
1.0,0,0,0,0,13.3,-22.44,0.2,0
1.0,0,0,0,0,25.0,-2.03,0.2,0
0.998,0,0,0,0,9.2,-114.12,0.2,0
0.089,0,1,0,0,33.2,-15.84,0.191,1
0.0,0,1,1,0,34.3,-5.46,0.217,1
0.819,0,0,0,0,14.8,-70.29,0.252,0
0.0,0,1,0,0,32.8,-4.58,0.229,1
0.0,0,1,0,0,32.8,-7.27,0.37,1
0.0,0,1,1,0,9.8,-135.49,0.264,1
1.0,0,0,0,0,15.3,-29.55,0.11,0
1.0,0,0,0,0,14.0,-20.18,0.186,0
0.69,0,0,0,0,32.3,-15.81,0.026,0
0.0,0,1,1,1,13.3,-13.42,0.158,1
0.0,0,0,1,0,4.5,-1951.42,0.861,1
0.001,0,0,0,0,39.7,-0.47,0.059,0
0.963,0,0,0,0,20.6,-2.79,0.266,0
1.0,0,0,0,0,9.9,-67.76,0.266,0
0.867,0,0,0,0,7.3,-32.65,0.263,0
1.0,0,0,0,0,12.7,-54.46,0.152,0
0.932,0,0,0,0,18.2,-18.05,0.152,0
0.998,0,0,0,0,27.6,-5.62,0.152,0
1.0,0,0,0,0,10.2,-78.75,0.22,0
1.0,0,0,0,0,8.7,-182.68,0.22,0
0.246,0,0,0,0,28.3,-8.42,0.466,0
0.881,0,0,0,0,4.1,-15.16,0.311,0
0.0,0,0,1,1,5.6,-381.17,0.25,1
0.993,0,0,0,0,20.8,-11.58,0.302,0
1.0,0,0,0,0,10.8,-25.58,0.221,0
1.0,0,0,0,0,12.8,-10.87,0.221,0
0.186,0,0,1,0,49.0,-7.55,0.199,1
1.0,0,0,0,0,18.1,-14.58,0.11,0
1.0,0,0,0,0,25.2,-4.4,0.11,0
1.0,0,0,0,0,3.3,-80.17,0.101,0
1.0,0,0,0,0,12.6,-82.18,0.11,0
1.0,0,0,0,0,8.4,-28.54,0.159,0
1.0,0,0,1,0,6.7,-2.04,0.048,1
0.3429822538836188,0,0,1,0,48.0,-0.49,0.497,1
0.0,0,0,0,0,29.3,-120.7,0.244,0
1.0,0,0,0,0,14.8,-10.66,0.278,0
1.0,0,0,0,0,21.2,-6.51,0.086,0
0.0,0,0,0,0,20.1,-51.56,0.508,0
0.0,0,1,1,0,79.38405897144285,30478.03176501145,0.4980938135005651,1
0.174,1,0,0,0,26.787648430814052,-1.6,0.362,1
1.0,0,0,0,0,2.9,-14.02,0.048,0
1.0,0,0,0,0,14.0,-102.53,0.31,0
0.996,0,0,0,0,18.1,-16.0,0.363,0
0.0,0,1,1,0,16.7,-15.45,0.169,1
0.0,0,1,1,1,16.0,-8.06,0.175,1
0.384,1,0,0,0,8.5,-234.15,0.411,1
1.0,0,0,0,0,16.6,-6.75,0.221,0
1.0,0,0,0,0,8.5,-107.35,0.124,0
0.989,0,0,0,0,6.5,-173.9,0.124,0
1.0,0,0,0,0,19.0,-2.84,0.037,0
1.0,0,0,0,0,8.0,-84.14,0.037,0
0.989,0,0,0,0,4.6,-43.07,0.178,0
0.0,0,1,0,0,17.0,-109.71,0.302,1
0.0,0,0,1,1,29.4,-37.71,0.284,1
0.922,0,0,0,0,10.6,-274.89,0.327,0
1.0,0,0,0,0,19.9,-10.67,0.175,0
1.0,0,0,0,0,22.2,-5.61,0.175,0
0.862,0,0,0,0,25.0,-4.92,0.233,0
1.0,0,0,0,0,37.7,-48.47,0.313,0
1.0,0,0,0,0,13.5,-102.89,0.274,0
