Disposition Score,Not Transit-Like FPF,Stellar Eclipse FPF,Centroid Offset FPF,Ephemeris Contamination FPF,Orbital Period,Impact Parameter,Transit Duration Upper,Transit Duration Lower ,Planetary Radius Lower,Insolation Flux,TCE Delivery,Stellar Effective Temperature,Stellar Effective Temperature Lower,Stellar Surface Gravity,Stellar Surface Gravity Upper ,Stellar Radius,Stellar Radius Lower,Kepler-band,Disposition Using Kepler Data
0.0,0,0,0,0,365.739893,0.6206,0.47,-0.47,-0.25,0.8,1.0,5420.0,-139.0,4.396,0.135,0.953,-0.139,12.962,0
0.3254585714176613,0,0,0,0,104.198102,0.3437,0.282,-0.282,-3.4,14.46,1.0,5087.0,-144.0,3.759,0.849,2.024,-1.341,14.457,0
0.0373472548841494,1,0,0,0,368.72715,0.3411,1.1,-1.1,-0.13,0.51,1.0,5401.0,-148.0,4.569,0.046,0.749,-0.064,14.598,1
0.4536136039666523,0,0,0,0,74.833577,0.1101,0.779,-0.779,-0.64,28.65,1.0,5933.0,-165.0,3.953,0.355,1.807,-0.692,12.395,0
1.0,0,0,0,0,8.5852872,0.029,0.203,-0.203,-0.25,85.95,0.0,5488.0,-180.0,4.57,0.04,0.818,-0.067,16.565,0
0.0,0,1,0,0,100.303613,0.388,0.0347,-0.0347,-12.2,7.41,0.0,6060.0,-231.0,4.397,0.105,1.046,-0.162,17.908,1
0.3147964283588237,0,0,0,0,102.100752,0.492,0.639,-0.639,-0.89,21.84,1.0,6359.0,-248.0,4.046,0.259,1.83,-0.619,13.845,0
1.0,0,0,0,0,6.263491873,0.048,0.0432,-0.0432,-1.46,458.5,0.0,6247.0,-207.0,4.255,0.214,1.194,-0.27,13.952,0
0.0,0,1,0,0,0.83620025,0.56,0.0491,-0.0491,0.0,3299.29,0.0,5780.0,-88.0,4.438,0.0864523289840666,1.0,2.8123513056705782,20.003,1
0.4626653324751127,0,0,0,0,335.43143,0.4062,1.3,-1.3,-2.77,11.31,1.0,5172.0,-175.0,3.315,0.284,4.721,-1.839,13.938,0
0.0,0,0,0,0,558.21886,0.022,0.872,-0.872,-0.24,0.36,0.0,5679.0,-152.0,4.581,0.036,0.794,-0.061,15.326,0
0.7962754941220076,0,0,0,0,290.02002,0.5367,2.0,-2.0,-0.18,2.51,1.0,6452.0,-240.0,4.384,0.068,1.148,-0.135,14.737,0
0.8061130981645245,0,0,0,0,279.21957,0.6009,0.963,-0.963,-1.36,5.77,1.0,5159.0,-144.0,3.648,0.243,2.604,-0.722,13.845,0
0.6687829012956257,0,0,0,0,348.665961,0.0873,0.419,-0.419,-1.48,13.93,1.0,5183.0,-116.0,3.166,0.029,4.89,-0.757,12.038,0
0.992079102020204,1,0,0,0,616.34132,0.28,0.753,-0.753,-0.26,0.07,1.0,4197.0,-138.0,4.659,0.07,0.588,-0.07,15.894,1
0.8195403502940322,0,0,0,0,222.28056,0.2151,0.735,-0.735,-0.61,6.37,1.0,6543.0,-201.0,4.17,0.171,1.531,-0.365,12.401,0
0.9009270717063722,0,0,0,0,570.01886,0.1946,0.616,-0.616,-0.12,0.31,1.0,5496.0,-143.0,4.579,0.029,0.79,-0.06,14.441,0
0.7164567159493374,0,0,0,0,378.9313911,1.1592,0.8275427178137276,-0.566,188.1590597306146,744614.96,1.0,5277.559704389302,-138.0,4.047613585293586,0.059,9.975721358951889,-0.038,15.316,0
0.2727009714082689,0,0,0,0,580.8532679,3.3980954337287863,0.2034310600210352,-0.0903,7.456481398730212,37526.28,1.0,6134.819736877877,-217.0,4.321606014102601,0.0516422926320667,0.817,-0.539,15.927,0
0.4373833477309667,1,0,0,0,390.40832,0.0407,0.923,-0.923,-0.11,0.04,1.0,3659.0,-85.0,4.858,0.08,0.4,-0.07,13.974,1
0.8426955027588301,1,0,0,0,191.528018,0.0258,0.403,-0.403,-0.15,2.95,1.0,6054.0,-170.0,4.416,0.079,1.009,-0.118,13.337,1
0.8470066705943882,1,0,0,0,386.59946,0.2307,0.76,-0.76,-0.19,1.06,1.0,6137.0,-276.0,4.487,0.049,0.963,-0.097,14.79,1
0.0,0,0,1,0,15.4032765,0.623,0.424,-0.424,-0.15,36.41,0.0,5272.0,-158.0,4.508,0.099,0.799,-0.091,15.555,1
0.899,0,0,0,0,7.58062893,0.382,0.245,-0.245,-0.08,182.01,0.0,5753.0,-85.0,4.417,0.063,1.041,-0.082,14.498,0
0.9122885646707144,1,0,0,0,61.0011095,0.7091,0.317,-0.317,-0.32,19.57,1.0,6418.0,-277.0,4.395,0.062,1.171,-0.147,15.227,1
0.1563759046862645,1,0,0,0,198.232389,0.0297,0.344,-0.344,-0.25,3.64,1.0,6263.0,-200.0,4.382,0.074,1.113,-0.121,13.991,1
0.0,0,1,0,1,0.66062715,1.208,1.1,-1.1,-2.82,6966.29,0.0,6322.0,-206.0,4.426,0.054,1.075,-0.116,14.162,1
0.9240662471602136,0,0,0,0,248.421771,0.7838,0.559,-0.559,-3.53,26.64,1.0,4895.0,-124.0,3.008,0.03,6.428,-1.198,13.586,0
0.6569082731585436,1,0,0,0,456.5734,0.1768,0.508,-0.508,-0.49,6.88,1.0,5002.0,-102.0,3.216,0.031,4.042,-0.255,13.731,1
0.0,1,0,0,0,601.13797,0.057,1.6,-1.6,-0.56,0.99,0.0,5786.0,-190.0,4.155,0.293,1.388,-0.431,13.17,1
0.0,1,0,0,0,344.06248,0.935,1.3,-1.3,-2.65,28.42,0.0,7664.0,-345.0,3.611,0.522,3.697,-1.86,11.566,1
1.0107502616054658,1,0,0,0,39.94344731,0.769747844490668,0.0563334183502589,-0.0796,-0.09,23608.658643267736,1.0,5932.368141262688,-137.0,4.261007729219933,0.2660147689476833,4.7310127275137495,0.9052771267409392,12.218,1
0.4520400105431016,0,0,0,0,551.22396,0.2134,0.812,-0.812,-0.14,0.42,1.0,5691.0,-158.0,4.544,0.023,0.887,-0.06,14.465,0
0.4176792876748284,1,0,0,0,466.90824,0.0868,0.693,-0.693,-0.26,0.46,1.0,5340.0,-146.0,4.456,0.102,0.867,-0.103,15.202,1
0.080554559813267,1,0,0,0,361.30991,0.0802,0.728,-0.728,-2.44,7.5,1.0,4911.0,-140.0,3.354,0.258,4.419,-1.527,13.851,1
0.2350398933630236,0,1,0,0,199.4424134,1.1877,0.017,-0.017,-10.2,3.32,1.0,5869.0,-194.0,4.288,0.164,1.17,-0.212,14.372,1
0.0,0,1,0,0,31.59115876,1.247,0.0406,-0.0406,-47.3,88.84,0.0,5178.0,-141.0,3.714,0.878,2.295,-1.489,13.687,1
0.6217989153518877,1,0,0,0,356.99135,0.2437,1.2,-1.2,-0.25,0.78,1.0,5539.0,-152.0,4.467,0.072,0.913,-0.094,15.684,1
0.5933159432284604,1,0,0,0,96.120478,0.5381,0.481,-0.481,-0.43,10.62,1.0,6038.0,-169.0,4.245,0.203,1.186,-0.245,13.917,1
0.511,0,0,1,0,9.63647672,0.046,0.337,-0.337,-0.5,565.04,0.0,5125.0,-92.0,3.631,0.168,3.007,-0.744,12.162,1
0.5314224344908194,1,0,0,0,45.680876,0.206,0.63,-0.63,-0.67,514.91,1.0,4835.0,-115.0,2.608,0.03,7.917,-0.364,13.409,1
1.013516320406649,1,0,0,0,43.169798,0.5639,0.853,-0.853,-0.36,33.77,1.0,5929.0,-181.0,4.176,0.241,1.292,-0.314,13.158,1
0.0133057717099905,0,0,0,0,395.94327,0.1116,1.4,-1.4,-0.2,0.21,1.0,4596.0,-134.0,4.63,0.032,0.678,-0.053,15.921,0
0.8069056095918171,0,0,0,0,76.37924,0.7333,0.378,-0.378,-0.25,6.41,1.0,5451.0,-141.0,4.404,0.131,0.936,-0.135,13.717,0
0.5845897432630162,0,0,0,0,58.669218,0.332,0.381,-0.381,-0.14,9.68,2.0,5548.0,-141.0,4.433,0.08,0.986,-0.107,13.899,0
0.5499458084758129,0,0,0,0,355.84731,0.1578,2.1,-2.1,-0.32,3.71,1.0,6823.0,-242.0,4.212,0.121,1.493,-0.288,13.127,0
0.925,0,0,0,0,61.611129,0.364,0.58,-0.58,-0.22,30.02,0.0,6533.0,-182.0,4.227,0.135,1.386,-0.235,12.332,0
0.8941515252569507,0,0,0,0,150.728285,0.2751,0.629,-0.629,-0.1,2.51,1.0,5778.0,-156.0,4.544,0.029,0.871,-0.069,14.396,0
0.7333112029257733,0,0,0,0,253.790434,0.1412,0.962,-0.962,-0.17,0.97,1.0,5426.0,-144.0,4.535,0.036,0.85,-0.067,15.327,0
0.2866036126126755,0,0,0,0,322.544807,0.0183,0.427,-0.427,-0.05,0.55,1.0,5359.0,-134.0,4.611,0.028,0.741,-0.053,11.697,1
0.5371689964601211,0,0,0,0,35.6606167,0.466,0.00815,-0.0476,308.82696864716763,54.59,1.0,5461.219658929499,-130.0,4.188086849543189,0.0842022373625105,1.718637193633055,1.1544876289028052,13.951,0
0.0,0,1,0,0,22.57494749,1.271,0.177,-0.177,-10.4,129.25,0.0,6581.0,-183.0,4.192,0.154,1.468,-0.307,11.612,1
1.047055282807826,0,0,0,0,587.38162,0.6822,0.798,-0.798,-10.5,18.29,1.0,4784.0,-175.0,2.711,0.029,11.839,-3.373,13.715,0
0.0,0,0,1,0,85.5692223,0.98,0.352,-0.352,-3.91,19.51,0.0,5361.0,-167.0,3.856,0.658,1.951,-1.114,13.982,1
1.0,0,0,0,0,7.07987663,0.034,0.262,-0.262,-0.13,70.05,0.0,4808.0,-172.0,4.521,0.078,0.806,-0.08,15.975,0
1.1122573106928084,0,0,0,0,91.240335,0.1436,0.634,-0.634,-0.26,14.03,1.0,6493.0,-220.0,4.305,0.112,1.205,-0.176,13.89,0
0.782929500918887,0,0,0,0,357.41382,0.1438,0.647,-0.647,-0.32,1.52,1.0,6233.0,-242.0,4.412,0.062,1.076,-0.114,15.388,0
0.71155795031052,0,0,0,0,359.854745,0.8071,0.64,-0.64,-0.26,1.97,1.0,6495.0,-221.0,4.379,0.065,1.168,-0.137,13.728,0
0.3517408605337564,0,0,0,0,89.366114,0.39,0.856,-0.856,-0.17,5.54,1.0,5861.0,-159.0,4.522,0.039,0.875,-0.075,15.409,0
1.0,0,0,1,0,422.255426,0.3769,0.39,-0.39,-0.61,1.39,1.0,6273.0,-238.0,4.364,0.084,1.139,-0.138,15.17,1
0.024,0,0,0,0,37.6259039,0.49,0.256,-0.256,-0.17,17.13,0.0,5874.0,-177.0,4.542,0.034,0.871,-0.078,15.013,0
1.0519120591918112,0,0,0,0,100.414752,1.281440414733552,0.2742442653198302,-0.139,-110.0,1940.45,1.0,4978.7893104514205,-176.0,4.495939450487104,0.1656237556734674,5.280117943138748,-0.728,12.124,0
0.799,0,0,0,0,41.9934673,0.046,0.378,-0.378,-0.16,15.19,0.0,5766.0,-173.0,4.498,0.05,0.915,-0.091,14.847,0
1.0179231369299364,0,0,0,0,94.67782,0.3614,0.507,-0.507,-0.13,3.67,1.0,5360.0,-138.0,4.503,0.057,0.866,-0.078,14.258,0
0.185,0,0,0,0,290.196139,0.017,0.518,-0.518,-0.5,3.2,0.0,6238.0,-239.0,4.224,0.162,1.403,-0.302,13.511,0
0.4546468784608272,0,0,0,0,471.39698,0.3379,0.773,-0.773,-0.17,1.16,1.0,6587.0,-197.0,4.463,0.045,1.008,-0.088,13.731,1
0.4798872605853557,0,0,0,0,175.452812,0.1526,0.655,-0.655,-2.24,28.77,1.0,6184.0,-226.0,3.58,0.546,3.304,-1.868,13.086,0
0.0,0,0,0,0,367.07446,0.093,0.989,-0.989,-0.24,1.59,0.0,6315.0,-205.0,4.407,0.067,1.116,-0.123,14.666,0
0.8260268502050938,0,0,0,0,366.684634,0.5294,0.346,-0.346,-4.81,9.18,1.0,5090.0,-205.0,3.353,0.327,4.962,-2.221,13.026,0
0.6521685626935895,0,0,0,0,291.306507,0.3377,0.474,-0.474,-0.24,0.54,1.0,5031.0,-131.0,4.548,0.062,0.748,-0.073,15.789,0
0.2520557373191696,0,0,0,0,93.006,0.4428,0.868,-0.868,-0.78,15.18,1.0,5518.0,-131.0,3.973,0.391,1.742,-0.694,12.979,0
0.0,0,0,0,0,26.46288074,1.940165181428827,2.0603661028528872,-2.6,167.7303293536839,71859.99835490165,1.0,4933.548727901539,-75.0,3.865159780471205,0.0366628439363861,0.9838890682360708,-0.246,13.023,0
0.5760755363606875,0,0,0,0,436.42852,0.3772,1.9,-1.9,-0.13,0.86,1.0,5997.0,-170.0,4.466,0.054,0.971,-0.096,13.298,1
0.467,0,0,0,0,20.69920737,2.806367929844692,1.424465315594633,-1.8,-0.24,38050.87243472588,0.0,5622.823074779688,-69.0,4.2372351568595645,0.4468430281033014,6.921170113588821,-0.107,11.957,0
0.939,0,0,0,0,466.002988,0.867,0.599,-0.599,-0.43,0.58,0.0,5830.0,-175.0,4.54,0.035,0.876,-0.078,14.692,0
1.0554810540282462,0,0,0,0,302.77571,0.1265,0.962,-0.962,-0.17,0.03,1.0,3358.0,-72.0,4.944,0.06,0.303,-0.05,15.755,0
0.4616406229397495,0,0,0,0,115.1995292,2.4661539803192376,0.357129589184428,-0.358,36.90374969145662,770.18,1.0,7064.60497516939,-211.0,4.263431701051479,0.0928636242975851,0.881,0.2196958487494984,11.794,0
0.902,0,0,0,0,355.86134,0.003,1.5,-1.5,-0.25,0.7,0.0,5736.0,-155.0,4.576,0.042,0.801,-0.071,15.887,0
0.0113226856517865,0,0,0,0,236.506437,0.1474,0.431,-0.431,-3.22,12.54,1.0,5066.0,-152.0,3.414,0.24,3.9,-1.21,13.856,0
0.6771596232842931,0,0,0,0,19.3854894,0.0074,0.238,-0.238,-0.83,37.73,2.0,5432.0,-133.0,4.42,0.122,0.913,-0.124,13.891,0
0.3930882630905603,0,0,0,0,416.8789312,1.2953962064563105,1.8119364033887968,-2.2,64.0925944224341,8713.555105203457,1.0,5586.189603044375,-84.0,4.53445439142572,0.0887586714015631,2.568953828236707,-0.082,15.69,0
1.0091589295095933,0,0,0,0,48.38798413,1.4113808185292434,0.5527655705135852,-0.796,-45.3,192137.0237030385,1.0,5658.942242029023,-169.0,4.731517854678612,0.138,0.6849792767781784,1.2554436835765403,15.025,0
0.5235728201386158,0,0,0,0,357.588538,0.1542,0.441,-0.441,-0.71,7.38,1.0,7435.0,-311.0,4.082,0.123,1.876,-0.378,13.382,0
0.4847662910094865,0,0,0,0,545.205601,0.3515,0.329,-0.329,-0.22,1.03,1.0,6273.0,-229.0,4.345,0.094,1.155,-0.149,12.812,0
0.7061333318606263,0,0,0,0,105.053389,0.2199,0.44,-0.44,-0.17,9.61,1.0,6471.0,-218.0,4.392,0.063,1.13,-0.124,13.724,0
0.383,0,0,0,0,24.7967294,0.952,0.401,-0.401,-0.26,19.62,0.0,5496.0,-194.0,4.592,0.04,0.776,-0.065,15.627,0
0.4832453693963613,0,0,0,0,44.7060191,1.6552,0.216,-0.216,-7.53,11.01,1.0,5509.0,-156.0,4.482,0.104,0.811,-0.101,13.783,0
1.1390801440277454,0,0,0,0,125.277815,0.131,0.439,-0.439,-3.97,96.53,1.0,5119.0,-171.0,2.961,0.028,7.738,-1.949,13.325,0
0.4,0,0,0,0,27.2020672,0.223,0.248,-0.248,-0.36,63.31,0.0,5869.0,-79.0,4.175,0.162,1.396,-0.27,14.172,0
0.0,0,1,0,0,64.71316809,0.573,0.00103,-0.00103,-7.9,12.8,0.0,6175.0,-185.0,4.44,0.084,0.974,-0.124,13.882,1
0.3007326186438662,0,0,0,0,40.7282314,0.9828,0.618,-0.618,-1.52,111.83,1.0,6531.0,-273.0,3.936,0.25,2.231,-0.742,12.717,0
0.2640838381092335,0,0,0,0,183.3804845,0.692,0.2559277506483374,-0.27,265.89750974752326,157136.72841040778,1.0,5757.50524733922,-218.0,3.8572983077330782,0.0939653834529521,0.734,0.1618659946173254,13.612,0
0.0,0,1,1,1,1.036592136,1.25,0.0217,-0.0217,-75.6,73013.77,0.0,4884.0,-72.0,2.737,0.162,8.747,-2.256,11.449,1
0.5498188746847188,0,0,0,0,398.51312,0.5091,1.1,-1.1,-0.08,0.58,1.0,5776.0,-140.0,4.596,0.029,0.759,-0.05,13.843,0
0.4495248819906409,0,0,0,0,559.785594,0.411,0.504,-0.504,-0.24,0.92,1.0,6201.0,-188.0,4.352,0.101,1.111,-0.142,13.295,0
0.7089727600389103,0,0,0,0,109.43946,0.0905,0.84,-0.84,-0.07,2.31,1.0,5359.0,-137.0,4.611,0.028,0.741,-0.053,13.718,0
0.5039916328575378,0,0,0,0,194.2583534,1.2183714298787578,0.227953657659302,-0.0894,-0.05,3952.229459072153,1.0,7277.55143654848,-265.0,3.976053366210811,0.028,0.6204696736164352,-0.161,15.779,0
0.7872657333913268,0,0,0,0,164.507439,0.3819,0.623,-0.623,-0.31,3.39,1.0,5866.0,-175.0,4.382,0.114,1.02,-0.146,15.025,0
0.5304761330642626,0,0,0,0,370.84786,0.8847,0.78,-0.78,-0.26,0.54,1.0,5291.0,-140.0,4.539,0.027,0.886,-0.057,15.479,0
1.2417357480424034,0,0,0,0,73.908995,0.4947,0.796,-0.796,-0.08,7.44,1.0,5865.0,-170.0,4.518,0.033,0.918,-0.074,13.144,0
0.4741443653125188,0,0,0,0,96.32561456,1.6131696677820175,0.0549,-0.255,86.64829075575364,2378558.7833900508,1.0,7330.571659944307,-84.0,5.142271307747461,0.2352631901950858,0.947,-0.1,14.451,0
0.6659898291640516,0,0,0,0,212.646179,0.1739,0.479,-0.479,-0.28,2.5,1.0,6108.0,-212.0,4.466,0.041,1.03,-0.089,15.611,0
0.0103100621900586,0,0,1,0,371.54879,0.6743,0.798,-0.798,-0.15,0.66,1.0,5225.0,-144.0,4.41,0.124,0.954,-0.128,12.235,1
0.797014746879256,1,0,0,0,226.499243,0.266,0.443,-0.443,-0.08,0.86,1.0,5093.0,-155.0,4.525,0.059,0.798,-0.075,12.059,1
0.2682851291747066,0,0,0,0,251.48808,0.8011,2.6,-2.6,-0.14,1.55,1.0,5979.0,-175.0,4.52,0.036,0.902,-0.076,14.495,0
0.5993058775280217,0,0,0,0,32.4185265,0.7105,0.533,-0.533,-0.63,52.7,1.0,5622.0,-140.0,4.044,0.422,1.441,-0.558,13.325,0
0.0,0,0,0,0,19.15976088,1.191,0.00389,-0.00389,-2.1,7.65,0.0,4492.0,-157.0,4.727,0.054,0.516,-0.043,15.053,0
0.0,1,0,1,1,2.61594288,0.711,1.2,-1.2,-0.09,831.27,0.0,6063.0,-199.0,4.476,0.048,1.012,-0.101,15.367,1
0.0,0,1,1,0,1.686009643,0.566,0.0309,-0.0309,-0.18,1024.99,0.0,5783.0,-158.0,4.539,0.038,0.88,-0.086,14.391,1
0.832,0,0,0,0,32.033211,0.007,0.343,-0.343,-0.08,28.78,0.0,6039.0,-199.0,4.478,0.052,1.005,-0.089,13.186,0
0.37,0,0,0,0,43.3975622,0.08,0.589,-0.589,-0.12,5.35,0.0,4871.0,-160.0,4.608,0.032,0.725,-0.052,15.944,0
0.7422035029988132,0,0,0,0,478.7918502,1.3594296132407693,0.2682385035114698,-0.325,-28.6,56826.634311147485,1.0,4836.640937338928,-135.0,4.372650958606577,0.0569792415707241,0.4465013595551184,0.1162273314656391,14.63,0
0.691338940170591,1,0,0,0,344.961485,0.3073,0.521,-0.521,-0.19,0.66,1.0,5481.0,-162.0,4.51,0.092,0.775,-0.088,15.023,1
1.0,0,0,0,0,22.2659599,0.03,0.601,-0.601,-0.21,152.29,0.0,6888.0,-312.0,4.223,0.112,1.492,-0.261,11.299,0
0.433,0,0,0,0,199.064336,0.763,0.965,-0.965,-1.62,12.81,0.0,5157.0,-141.0,3.541,0.168,3.436,-0.909,14.323,0
0.7487306048051017,0,0,0,0,277.114286,0.0288,0.248,-0.248,-4.41,31.66,1.0,5117.0,-169.0,2.986,0.027,7.549,-1.897,12.348,0
0.5478087576993357,0,0,0,0,323.159363,0.0504,0.653,-0.653,-1.87,2.83,1.0,5251.0,-154.0,3.872,0.647,1.811,-0.996,13.789,0
0.96395662957197,0,0,0,0,21.512259,0.1017,0.527,-0.527,-0.13,39.45,1.0,5611.0,-151.0,4.424,0.085,0.997,-0.114,14.489,0
0.6661215218394312,0,0,0,0,303.226376,0.1097,0.144,-0.144,-0.38,1.33,2.0,5952.0,-194.0,4.469,0.057,0.955,-0.098,14.897,0
0.5368412816287422,0,0,0,0,22.8631517,0.1918,0.338,-0.338,-2.01,361.26,1.0,5043.0,-176.0,3.339,0.303,4.874,-2.021,12.26,0
0.6478284412835112,0,0,0,0,97.942437,0.0071,0.33,-0.33,-1.09,30.59,1.0,5997.0,-198.0,3.806,0.445,2.284,-1.09,11.366,0
0.5594212651403114,1,0,1,0,163.820347,0.2012,0.845,-0.845,-0.13,0.93,1.0,4822.0,-146.0,4.594,0.016,0.771,-0.04,15.001,1
0.0,1,0,1,0,151.577009,0.0653,0.503,-0.503,-0.95,14.96,1.0,6854.0,-260.0,4.106,0.186,1.674,-0.433,13.965,1
0.5448920258680353,0,0,0,0,493.30572,0.327,0.509,-0.509,-0.08,0.12,1.0,4558.0,-122.0,4.697,0.053,0.548,-0.039,13.771,0
0.5533470645722723,0,0,0,0,449.87203,0.1377,0.517,-0.517,-0.19,0.37,1.0,5310.0,-139.0,4.578,0.029,0.786,-0.059,15.29,0
0.7741523220522721,0,0,0,0,419.93373,0.4097,1.1,-1.1,-0.17,1.57,1.0,6686.0,-203.0,4.425,0.053,1.053,-0.1,12.71,0
0.788565653340113,0,0,0,0,322.221973,0.2141,0.747,-0.747,-0.24,1.4,1.0,6026.0,-200.0,4.437,0.064,1.006,-0.109,14.718,0
1.0835406919493729,0,0,0,0,235.413973,0.1095,0.325,-0.325,-0.3,2.03,1.0,6028.0,-224.0,4.468,0.048,1.001,-0.096,15.583,0
0.1707476701980355,0,0,0,0,366.68293,0.782,0.568,-0.568,-0.35,0.58,1.0,5217.0,-162.0,4.462,0.096,0.869,-0.096,15.847,0
0.982,0,0,0,0,240.57135,0.457,0.162,-0.162,-0.3,1.96,0.0,6146.0,-192.0,4.497,0.052,0.943,-0.096,14.466,0
0.858,0,0,0,0,217.792748,0.926,0.216,-0.216,-1.17,2.94,0.0,5600.0,-67.0,4.209,0.182,1.283,-0.245,15.138,0
0.848,0,0,0,0,259.34304,0.447,1.1,-1.1,-2.23,9.65,0.0,5490.0,-82.0,3.629,0.262,3.204,-1.18,14.759,0
1.0991124186835888,0,0,0,0,388.0388485,1.9099354900771632,0.1553988094545081,-0.0409,137.27455463953223,10982.55,1.0,5959.604165602257,-227.0,3.932896327914882,0.079398001450416,0.972,0.1328829457523612,13.583,0
0.0,0,0,1,1,8.34410791,0.546,0.197,-0.197,-0.19,229.93,0.0,6321.0,-241.0,4.434,0.065,1.058,-0.116,15.067,1
0.993,0,0,0,0,4.76815507,0.046,0.249,-0.249,-0.04,79.48,0.0,4680.0,-167.0,4.618,0.056,0.649,-0.057,13.442,0
0.3826101829230487,1,0,0,0,545.4562397,0.819988347044058,0.2239891597927413,-0.16,-0.23,19389.08237926548,1.0,6136.28292475487,-210.0,4.303601299605903,0.0379595758384284,0.383,0.9816928338732804,12.104,1
0.0,0,1,0,0,2.709570339,1.238,0.00756,-0.00756,-104.0,8211.89,0.0,5030.0,-125.0,3.18,0.378,5.208,-2.41,13.368,1
1.1803209317304872,0,0,0,0,49.49059818,1.234,0.26,-0.0188,59.6168224766196,62.96,1.0,5510.977141614636,-192.0,3.9246579343566,0.17,1.036,1.4199335366943808,13.841,0
0.6881021532397908,0,0,0,0,364.18129,0.0594,1.1,-1.1,-0.16,0.45,1.0,4988.0,-153.0,4.498,0.07,0.85,-0.076,14.923,0
0.2746253415229236,0,0,0,0,37.7935113,0.0794,0.449,-0.449,-0.09,29.06,1.0,6178.0,-183.0,4.417,0.056,1.076,-0.105,11.982,0
0.0,1,0,1,0,0.855294909,1.269,0.00353,-0.00353,-10.9,4916.23,0.0,5846.0,-176.0,4.27,0.204,1.207,-0.268,13.683,1
0.698018012950357,1,0,0,0,350.609298,0.0409,0.356,-0.356,-1.42,6.37,1.0,6658.0,-249.0,3.934,0.311,1.992,-0.729,13.329,1
0.9089857502283984,0,0,0,0,172.621943,0.3131,0.621,-0.621,-6.64,92.12,1.0,5119.0,-138.0,2.795,0.029,9.343,-2.378,13.414,0
0.7446178655444452,0,0,0,0,264.708077,0.2277,0.811,-0.811,-2.16,7.68,1.0,5283.0,-174.0,3.617,0.306,2.907,-1.016,13.581,0
1.0497203186575002,1,0,0,0,452.40428,0.6038,1.8,-1.8,-0.15,1.01,1.0,6195.0,-188.0,4.437,0.053,1.029,-0.098,13.752,1
0.0,0,1,0,0,0.699985822,0.28,0.00881,-0.00881,-3.83,1761.47,0.0,5264.0,-158.0,4.617,0.036,0.724,-0.06,15.667,1
0.4929868852804636,0,0,0,0,8.67237968,0.1385,0.258,-0.258,-0.08,109.61,2.0,5620.0,-139.0,4.498,0.054,0.882,-0.083,14.219,0
0.4946337790937394,0,0,0,0,35.9216912,0.7193,0.318,-0.318,-0.14,11.38,1.0,5161.0,-138.0,4.49,0.083,0.829,-0.087,13.791,0
0.0,0,0,1,0,35.8726918,0.963,0.515,-0.515,-20.7,1837.31,0.0,5254.0,-299.0,2.494,0.03,15.369,-5.094,13.375,1
0.6583653768829884,0,0,0,0,102.300622,0.9599,0.256,-0.256,-4.71,221.33,1.0,4895.0,-138.0,2.566,0.029,9.435,-1.256,13.83,0
0.3245317070205168,0,0,0,0,359.8455,0.4022,9.3,-9.3,-3.42,16.01,1.0,4945.0,-149.0,3.058,0.032,6.632,-1.536,12.117,0
0.3738774906423139,0,0,0,0,22.7783121,0.3499,0.252,-0.252,-0.45,130.87,1.0,6538.0,-226.0,4.162,0.188,1.477,-0.351,13.787,0
0.3681141881856082,0,0,0,0,114.406187,0.2729,0.294,-0.294,-0.23,1.21,1.0,4641.0,-160.0,4.589,0.051,0.691,-0.067,15.746,0
0.9332013440760708,0,0,0,0,132.114,0.2502,0.481,-0.481,-0.07,0.52,1.0,4342.0,-141.0,4.715,0.06,0.523,-0.048,13.586,0
0.7886406554342877,0,0,0,0,623.2344,0.0831,0.652,-0.652,-0.21,0.35,1.0,5600.0,-145.0,4.496,0.071,0.839,-0.089,14.645,0
0.9665304209214364,0,0,0,0,46.16051579,3.100681406287041,0.1303131728731435,-0.0426,-0.08,1122.82,1.0,6138.749831312706,-261.0,3.9795639637829696,0.3311852817079681,0.896,0.3162741965792879,15.655,0
1.5086547168554376,0,0,0,0,217.170081,86.1724,0.646,-0.646,-32700.0,97.62,1.0,5083.0,-200.0,2.638,0.029,11.723,-3.51,12.446,0
0.534,0,0,0,0,287.33114,0.529,0.567,-0.567,-0.25,1.18,0.0,5426.0,-76.0,4.378,0.126,1.007,-0.124,13.618,0
1.0,0,0,0,0,9.8788502,0.732,0.211,-0.211,-0.36,238.98,0.0,6477.0,-250.0,4.361,0.087,1.148,-0.155,14.496,0
0.999,0,0,0,0,189.456089,0.2906,0.929,-0.929,-0.3,3.04,1.0,5991.0,-176.0,4.387,0.104,1.026,-0.14,15.242,0
1.1815617430348284,0,0,0,0,230.358183,0.4159,0.442,-0.442,-0.34,1.66,1.0,5803.0,-165.0,4.465,0.086,0.884,-0.105,15.571,0
0.1380976200787258,0,0,0,0,211.54114,0.1723,1.6,-1.6,-0.13,0.94,1.0,5433.0,-184.0,4.629,0.034,0.689,-0.049,15.784,0
0.324115070739458,0,0,0,0,88.523517,0.9117,1.0,-1.0,-0.24,0.45,1.0,3827.0,-75.0,4.782,0.06,0.462,-0.07,15.841,0
0.1006432758235182,1,0,1,0,386.2240091,3.020012036798798,0.2516931228887135,-0.00192,28.294361120457243,4391.51,1.0,5762.895431599164,-82.0,3.9682839135799264,0.1556568808948373,3.835108549643818,-0.413,14.166,1
